10 10 658
0 150 234 1316 1215 1207 1223 1213 1211 1205 1212 1202 1214 1204 0.01
1 491 174 68 73 28 17 14 32 69 39 13 19 41 54 26 16 19 31 56 32 24 13 18 58 36 14 14 36 51 44 15 12 21 74 26 17 14 34 64 39 18 22 27 39 39 21 11 41 76 31 12 19 38 58 29 19 19 28 55 22 19 15 33 102 0.05 10 
2 479 157 10 2 4 10 15 12 6 0 4 22 5 6 4 13 11 11 7 7 1 19 13 8 6 15 21 15 10 8 0 8 8 1 0 18 0 7 7 14 5 36 16 7 0 0 22 8 9 3 11 11 5 7 11 7 33 19 1 3 11 29 4 20 0.07 14 
3 232 311 66 26 74 36 15 15 37 54 40 17 18 25 72 40 18 18 29 70 31 17 15 36 35 36 19 20 28 73 37 16 20 39 50 32 19 16 33 55 37 15 13 42 55 38 17 9 39 50 32 15 20 32 55 33 15 20 31 61 32 21 15 99 0.06 12 
4 494 207 172 91 38 42 98 162 83 34 35 96 155 84 35 48 87 148 84 40 42 96 141 84 49 46 100 129 96 56 49 88 159 91 45 50 83 127 83 51 46 91 118 85 41 42 86 152 80 48 50 91 148 76 42 49 74 131 74 36 37 108 160 258 0.08 16 
5 372 16 18 34 22 7 10 9 13 25 2 10 19 29 28 9 8 17 38 13 17 6 15 17 4 7 11 22 29 21 11 7 29 23 18 11 15 13 33 12 10 7 15 13 27 12 7 6 32 12 8 9 30 39 27 10 0 19 25 24 2 4 37 36 0.03 6 
6 452 391 61 34 66 78 59 26 25 70 102 66 32 40 49 114 65 25 35 62 99 47 37 30 45 137 60 30 29 41 95 78 31 32 49 106 76 34 28 66 81 65 25 32 53 83 77 39 26 76 108 81 25 33 46 85 65 30 37 54 101 66 20 122 0.05 10 
7 319 322 165 55 90 60 30 22 43 63 60 32 33 44 113 78 20 28 45 94 64 28 23 48 82 42 21 24 39 70 50 24 27 47 76 50 21 25 37 110 51 22 38 78 89 53 29 25 57 106 71 23 25 49 104 39 30 27 54 94 55 20 23 220 0.08 16 
8 323 78 168 83 46 34 106 123 69 43 40 76 165 73 46 42 95 148 82 40 50 77 158 97 40 46 79 174 82 43 35 102 149 67 45 36 100 148 96 39 37 71 165 101 49 43 97 164 77 35 52 83 123 83 46 41 63 125 83 46 44 91 147 252 0.09 18 
9 471 313 50 5 20 22 19 9 13 26 32 21 11 8 21 45 30 10 8 28 32 32 14 15 24 21 29 14 14 31 48 21 20 15 12 34 16 12 8 30 32 23 9 12 14 29 32 9 15 17 43 26 12 11 31 35 35 16 17 23 49 21 12 75 0.08 16 
10 8 6 99 42 45 17 18 39 72 35 15 19 31 68 27 14 20 24 57 43 12 15 24 73 27 17 12 19 66 38 22 19 33 45 30 9 17 23 48 25 13 19 33 48 37 19 15 34 53 31 13 22 41 75 28 9 19 43 58 37 16 14 30 132 0.06 12 
