15 10 1494
0 216 340 2909 2074 2083 2081 2078 2107 2075 2089 2085 2083 2076 0.01
1 440 457 88 93 171 88 40 42 81 116 109 36 37 83 182 91 50 48 74 118 85 49 60 95 148 70 47 33 102 160 76 44 45 90 179 110 49 39 76 158 74 50 36 69 128 87 53 46 106 154 103 40 36 95 132 95 43 46 101 166 106 44 36 176 0.07 14 
2 458 408 102 19 16 43 92 51 32 30 55 86 48 35 25 44 110 51 18 15 59 112 57 20 32 78 80 72 20 21 45 83 31 32 32 54 65 57 32 24 73 72 48 27 20 61 86 82 17 29 47 81 69 24 24 49 85 48 20 22 37 91 69 153 0.07 14 
3 197 124 83 135 71 44 45 90 144 73 32 48 85 170 85 47 34 79 142 76 47 47 71 110 73 42 49 90 152 75 48 35 82 165 84 26 45 91 141 105 44 46 88 183 95 48 36 70 109 102 38 34 75 166 74 39 40 85 110 71 33 37 90 166 0.03 6 
4 121 483 162 66 39 43 67 157 74 36 33 85 158 92 32 32 68 158 94 39 39 68 158 90 42 33 66 113 74 41 33 95 125 69 47 46 74 147 84 32 47 81 122 82 38 48 89 118 79 43 46 88 150 78 46 48 71 123 85 40 40 73 144 243 0.03 6 
5 451 380 88 154 100 43 42 64 153 99 52 42 71 162 74 36 46 77 145 74 35 36 93 135 83 46 48 86 149 101 43 49 81 118 75 36 53 90 153 84 49 38 83 161 68 36 45 107 156 97 50 44 84 119 73 40 44 92 133 99 46 48 97 176 0.02 4 
6 398 314 150 39 41 77 138 72 26 40 61 109 54 29 36 84 116 61 37 39 75 101 83 34 32 65 88 81 48 43 77 129 73 42 36 78 116 77 31 43 60 152 84 44 32 89 152 56 40 55 59 141 80 38 36 70 141 66 36 44 67 151 95 225 0.05 10 
7 273 252 228 47 43 69 156 74 35 34 73 117 91 34 32 74 112 61 42 44 77 112 69 32 35 78 111 86 34 39 87 129 92 42 36 77 129 66 35 43 64 147 71 29 36 86 112 83 32 38 74 116 78 43 46 80 100 60 38 35 70 142 74 304 0.08 16 
8 186 335 32 14 5 6 1 23 18 5 6 3 9 11 11 10 25 26 19 9 6 21 17 26 11 11 15 56 29 16 3 3 8 0 6 7 4 48 9 5 8 25 37 19 10 7 17 34 8 2 9 21 0 42 4 3 15 28 13 13 12 10 13 48 0.07 14 
9 46 88 39 7 32 16 3 7 9 18 13 5 5 18 32 5 8 4 8 24 13 4 7 6 27 6 4 8 13 23 14 7 8 11 24 8 7 5 12 16 15 8 7 12 19 8 7 9 11 28 11 6 9 11 19 12 3 5 13 24 13 6 6 52 0.08 16 
10 399 6 135 46 64 41 25 25 51 90 58 21 22 42 65 42 20 22 51 74 36 28 25 40 72 35 20 20 42 92 57 18 21 42 74 46 23 21 36 75 46 22 19 44 107 39 29 20 38 81 28 16 25 43 74 38 17 26 44 75 43 17 23 180 0.05 10 
11 393 250 112 30 32 47 98 64 27 27 57 91 60 26 23 50 90 52 30 27 64 86 62 28 28 61 92 66 25 24 52 94 59 27 25 49 83 59 27 27 51 81 48 28 30 51 84 55 29 31 42 94 53 33 31 67 106 56 28 22 43 86 62 168 0.02 4 
12 135 19 71 125 60 49 38 58 126 85 41 35 41 159 60 49 30 74 89 86 44 37 52 112 91 51 29 74 84 84 31 37 76 117 40 52 37 39 101 83 24 38 86 151 68 49 42 70 124 60 32 41 47 135 50 39 30 48 97 66 35 39 39 142 0.03 6 
13 497 201 68 118 74 41 24 65 107 57 37 36 69 120 62 26 34 58 102 64 25 35 55 108 72 33 39 92 86 74 41 30 58 112 99 38 38 54 117 52 26 36 73 109 84 36 27 64 147 64 29 30 68 102 64 35 29 62 122 63 32 32 59 136 0.05 10 
14 454 84 258 46 38 88 132 85 43 52 89 138 69 47 34 93 125 74 35 46 68 147 67 52 48 85 147 77 37 49 93 124 84 44 48 73 155 77 47 41 82 131 84 42 48 65 167 75 48 43 82 142 79 51 41 73 169 72 38 49 92 135 74 344 0.08 16 
15 421 170 297 72 51 49 100 193 79 46 45 116 175 107 41 55 99 211 90 45 60 108 196 91 59 58 86 146 98 51 39 99 168 95 50 48 121 187 109 47 40 92 119 95 49 50 112 175 85 57 48 100 194 73 48 52 88 161 96 37 44 100 185 396 0.04 8 
