15 10 1243
0 393 418 2505 1872 1874 1872 1872 1876 1874 1876 1871 1877 1878 0.01
1 82 74 195 32 28 54 95 93 34 34 59 96 76 31 35 65 100 54 31 39 65 93 65 28 38 60 88 60 26 31 62 107 82 33 46 60 139 59 26 21 56 100 69 26 28 63 89 51 32 31 81 112 69 33 28 86 117 55 35 37 68 76 81 260 0.02 4 
2 40 199 73 76 108 91 49 33 77 109 90 30 53 68 170 49 37 42 63 171 57 32 34 55 140 46 31 38 97 84 56 35 45 51 178 76 29 35 72 87 62 40 34 67 147 86 38 34 46 166 97 24 36 91 104 77 28 42 97 152 70 33 26 146 0.04 8 
3 494 39 87 13 18 24 17 21 30 35 37 17 10 42 60 29 8 15 42 71 17 13 18 27 34 33 24 8 31 56 31 11 23 11 41 18 10 14 16 38 17 11 10 19 54 26 16 12 34 46 24 14 17 22 26 20 10 14 15 42 28 11 14 116 0.04 8 
4 280 50 26 0 13 15 9 8 8 30 20 5 8 17 28 8 8 5 16 14 19 6 7 14 23 10 15 3 11 13 16 12 6 1 38 14 8 4 14 32 14 1 12 8 14 9 9 5 23 19 15 7 7 11 28 17 6 3 13 22 5 9 8 39 0.04 8 
5 198 421 128 114 61 32 28 58 99 71 37 31 54 125 67 36 32 65 121 63 37 34 51 105 61 35 35 59 122 53 34 29 62 107 67 34 25 62 103 69 32 27 73 112 59 43 37 58 129 61 29 24 63 99 52 34 31 65 83 70 25 33 55 192 0.02 4 
6 161 211 118 70 24 45 58 96 64 26 34 50 129 97 34 37 50 108 51 26 33 52 116 42 32 22 47 81 56 35 24 57 90 52 27 31 68 111 64 48 27 69 84 40 15 28 67 73 51 19 31 52 106 73 28 23 65 68 52 26 32 57 82 177 0.03 6 
7 145 202 196 190 81 53 41 111 180 101 57 56 92 170 77 45 47 101 187 79 53 52 106 180 85 47 49 82 182 93 48 43 117 184 96 50 44 92 155 107 41 55 103 183 92 45 48 109 156 113 51 45 93 188 81 43 41 88 184 84 51 44 105 294 0.07 14 
8 366 341 17 7 16 20 24 1 6 8 50 23 4 12 16 20 1 5 5 5 47 1 13 6 0 56 18 7 3 23 49 26 9 6 12 35 14 6 7 11 16 19 9 5 25 32 16 10 0 20 10 11 4 4 42 22 14 9 4 9 23 12 3 34 0.09 18 
9 283 252 134 41 69 109 57 44 32 41 102 63 40 29 62 98 61 24 25 72 119 46 22 24 58 88 55 24 26 66 93 75 35 34 78 100 71 40 43 61 101 66 25 33 69 98 64 41 39 51 132 65 37 32 87 117 74 37 40 80 135 61 37 201 0.06 12 
10 103 408 58 62 27 17 16 22 37 24 13 15 21 42 36 17 19 28 44 37 15 15 28 67 35 11 16 28 47 25 12 18 27 46 23 19 19 18 58 34 13 12 25 51 21 15 22 28 63 37 15 14 31 47 41 14 16 24 55 26 18 15 31 87 0.09 18 
11 484 215 198 212 74 41 50 98 141 112 56 50 90 140 105 51 44 92 184 75 42 44 100 143 85 47 51 103 183 111 54 43 111 166 119 57 48 91 149 83 45 60 112 203 84 43 44 112 156 102 49 47 108 130 121 43 44 87 160 94 42 39 105 297 0.08 16 
12 214 356 81 78 31 44 68 111 76 35 48 75 114 98 38 42 68 139 80 43 32 76 114 79 42 32 79 141 71 36 37 99 159 57 42 34 100 158 72 41 53 71 143 62 34 35 87 141 65 42 45 72 125 82 45 37 77 146 75 47 40 98 175 162 0.02 4 
13 318 400 258 74 136 81 49 40 92 127 98 38 40 71 137 83 37 47 78 135 94 48 39 94 168 70 46 46 74 146 68 50 41 90 158 82 50 41 86 159 74 48 37 106 146 92 36 43 72 175 67 47 39 104 122 100 48 49 105 169 74 37 44 344 0.02 4 
14 20 330 87 33 17 17 30 39 32 19 17 21 45 35 10 20 29 51 34 11 17 18 55 32 16 11 24 41 32 18 14 42 45 34 8 14 33 48 30 13 15 18 72 33 17 12 22 46 21 10 13 38 59 25 18 8 29 56 33 20 9 29 44 116 0.02 4 
15 372 133 20 16 8 9 18 35 14 10 7 22 30 21 9 8 20 45 20 9 10 21 30 18 8 8 23 27 22 8 10 24 28 21 12 8 18 32 15 8 10 24 33 17 8 8 21 36 23 10 12 22 32 16 10 9 14 40 25 9 7 20 37 40 0.08 16 
