50 20 3912
0 246 149 7828 6999 6995 7000 7002 7000 6998 6999 7000 6998 6994 7004 6999 7002 6995 6997 6997 7003 6994 7003 6998 0.01
1 195 188 47 43 60 44 32 42 50 38 36 47 41 44 49 43 36 50 47 55 44 48 54 45 48 50 60 53 36 45 48 53 51 45 41 43 53 55 50 44 51 51 43 42 52 56 47 38 48 41 47 57 47 54 47 26 46 44 43 46 48 40 46 42 48 45 49 59 44 51 46 33 49 94 0.08 16 
2 297 4 66 62 66 67 69 66 64 67 67 63 65 65 68 66 66 66 63 67 68 70 69 65 68 68 64 68 71 63 67 66 68 65 67 64 66 66 64 63 65 64 63 66 66 69 67 64 64 66 66 70 64 70 64 64 63 67 65 67 69 65 65 66 65 67 66 66 68 67 64 66 65 132 0.09 18 
3 439 180 74 77 75 80 78 57 66 69 71 69 77 75 68 67 59 72 69 70 78 81 82 74 78 64 72 69 74 76 84 75 75 83 77 67 81 66 72 63 78 76 70 68 56 70 72 66 83 67 75 73 76 64 88 76 74 81 77 75 70 77 80 68 86 78 76 83 84 69 81 61 76 148 0.06 12 
4 201 385 111 37 43 37 36 38 44 43 36 36 38 31 38 33 38 32 35 37 33 37 37 38 39 36 34 39 38 42 32 34 33 44 44 33 36 36 35 36 40 36 45 33 32 30 29 36 38 33 35 41 32 37 43 34 30 35 42 30 35 36 34 37 36 38 41 36 33 38 40 33 42 148 0.09 18 
5 83 51 63 21 24 19 18 19 20 18 22 22 20 18 20 20 17 18 19 19 21 19 22 22 21 20 17 20 21 23 19 23 18 22 20 24 21 22 23 21 21 21 19 22 15 21 21 21 21 17 22 21 22 20 21 20 21 22 23 23 18 16 21 17 18 22 22 19 21 18 20 22 23 84 0.02 4 
6 393 430 36 28 44 24 38 43 29 27 21 21 30 43 41 52 35 55 33 49 55 43 27 42 43 49 35 40 27 20 31 33 27 20 40 42 53 38 36 38 38 48 19 40 18 20 52 33 32 50 40 37 39 33 31 33 23 34 33 34 24 37 32 38 25 20 38 29 29 56 39 23 31 72 0.06 12 
7 409 334 183 60 63 58 66 60 63 61 45 58 62 57 59 56 67 65 59 57 65 62 69 62 57 60 65 57 59 55 55 66 62 65 52 54 62 61 62 64 64 60 57 62 43 63 63 57 55 63 60 59 59 65 61 63 74 61 66 64 57 61 51 58 64 65 67 63 57 54 59 67 50 244 0.09 18 
8 452 98 192 101 98 97 100 90 90 92 94 103 95 92 99 94 100 101 106 94 99 89 99 97 93 108 93 90 97 89 101 93 103 102 95 100 98 94 92 95 99 100 92 102 106 90 97 99 96 97 101 100 97 98 96 98 96 93 91 94 83 100 93 91 100 93 102 97 94 87 90 96 102 288 0.04 8 
9 406 456 34 18 15 20 18 16 23 12 16 16 18 19 16 17 17 11 13 14 14 19 17 19 16 15 20 14 14 17 9 19 17 22 17 12 17 21 20 14 17 18 16 22 23 21 13 15 19 19 17 20 16 15 21 15 16 12 19 17 15 10 10 17 15 21 12 18 17 15 12 17 13 51 0.06 12 
10 247 109 140 86 69 66 56 58 53 77 74 64 83 72 61 61 79 65 67 55 81 56 65 73 77 57 88 66 69 79 73 73 70 67 85 59 63 76 64 62 69 61 74 71 73 72 53 67 60 79 62 85 56 75 73 79 63 72 70 86 64 55 86 84 86 78 82 64 65 73 50 69 87 210 0.05 10 
