10 20 612
0 132 22 1311 1128 1131 1133 1128 1130 1132 1131 1129 1128 1127 1130 1138 1126 1133 1123 1129 1125 1130 1131 1132 0.01
1 208 320 42 25 19 35 9 14 26 31 10 20 17 37 41 17 15 33 31 26 18 32 7 12 16 34 26 25 27 4 13 24 27 13 30 49 14 19 22 25 21 2 25 14 38 27 15 32 13 40 22 21 26 16 19 26 16 19 27 36 27 24 25 22 9 9 17 16 32 2 35 22 37 63 0.08 16 
2 155 38 74 38 35 37 38 36 34 45 33 37 37 42 33 38 36 39 35 36 38 37 30 38 31 37 36 33 38 37 40 38 34 38 37 39 34 36 41 36 36 39 34 38 37 38 32 40 36 35 39 35 37 38 42 37 42 36 36 26 39 26 34 38 36 39 37 36 35 40 34 37 38 111 0.06 12 
3 143 92 48 25 8 17 23 16 6 24 17 15 34 46 24 11 12 28 12 14 29 7 27 14 15 26 12 28 12 13 8 19 11 26 18 20 3 8 0 35 15 9 0 23 0 9 31 14 0 9 25 17 11 27 13 8 23 20 6 10 2 11 10 14 7 12 22 10 7 30 9 12 14 64 0.05 10 
4 480 42 183 52 59 50 60 66 62 57 61 73 63 66 59 71 74 59 65 54 61 57 65 61 62 56 62 64 59 51 74 57 63 62 60 60 59 59 59 61 57 57 61 62 64 60 57 59 49 63 57 62 58 56 63 64 66 60 60 61 58 62 52 72 61 60 74 65 54 64 58 55 71 244 0.05 10 
5 500 34 33 10 9 8 8 8 12 12 11 10 13 15 6 13 9 12 10 10 13 12 11 10 8 9 10 12 9 8 9 8 7 7 9 11 10 12 11 11 11 12 12 10 11 13 9 10 9 8 13 8 10 10 8 10 11 13 11 13 12 13 10 9 14 10 8 10 11 13 13 10 9 44 0.03 6 
6 344 364 130 67 68 68 30 68 74 85 75 83 47 83 73 68 64 86 70 66 70 55 74 62 61 55 53 76 69 61 67 60 71 72 64 53 72 62 57 49 47 57 49 68 59 76 50 60 73 56 65 53 54 81 57 49 52 45 55 72 60 59 69 60 65 67 60 53 57 74 48 90 50 195 0.08 16 
7 249 238 96 26 32 26 30 23 34 29 29 22 24 31 32 28 47 33 24 23 24 28 37 37 25 28 41 34 27 31 22 32 31 26 42 32 35 34 32 31 28 36 36 26 27 30 33 31 38 32 36 38 42 40 38 33 31 33 33 27 30 33 31 36 37 27 25 27 37 35 35 35 32 128 0.09 18 
8 264 305 33 34 33 33 30 33 36 30 30 33 33 32 29 31 30 29 30 32 34 32 35 33 31 31 34 34 34 30 30 31 28 33 32 31 35 33 33 35 36 30 30 35 30 30 36 31 32 35 31 29 35 36 32 31 32 31 31 33 35 33 32 30 33 31 38 33 32 31 37 29 33 66 0.08 16 
9 7 258 148 65 74 71 70 71 74 72 69 73 69 80 73 75 70 73 77 76 71 71 72 70 71 68 76 76 68 67 66 76 73 69 68 76 78 74 68 70 74 76 74 72 77 70 71 73 75 68 71 77 74 71 75 68 77 74 80 78 77 74 70 80 70 74 77 76 71 68 74 75 75 222 0.08 16 
10 161 21 116 55 54 60 61 60 56 59 57 54 58 54 51 58 54 61 57 51 63 61 60 57 57 59 55 60 59 53 57 68 56 65 53 54 56 59 52 53 55 64 55 52 55 54 60 67 56 62 54 60 65 56 61 61 59 53 64 60 58 55 62 56 60 52 57 55 60 61 60 56 64 174 0.02 4 
