25 5 2232
0 401 163 4236 2800 2788 2803 2796 2797 0.01
1 187 226 134 73 53 79 74 72 49 65 50 79 77 70 70 72 61 63 57 77 73 73 63 67 63 76 70 55 55 64 53 54 67 64 68 50 67 66 63 47 63 59 70 76 70 54 80 68 72 59 79 68 76 58 69 77 55 57 201 0.07 14 
2 449 470 183 61 59 60 59 59 60 69 61 60 62 59 56 60 57 61 59 63 61 56 58 60 63 60 63 62 62 56 58 63 60 61 63 56 62 61 58 66 61 62 60 62 58 62 61 63 61 59 57 63 61 57 63 63 58 60 244 0.07 14 
3 52 349 34 44 22 35 43 22 29 27 46 26 26 43 36 21 48 26 29 31 27 42 36 44 29 37 30 33 36 40 33 19 39 45 31 30 30 37 26 25 31 28 30 33 33 36 50 33 32 24 38 34 26 27 30 30 25 35 68 0.08 16 
4 40 239 32 19 32 47 31 22 21 32 21 36 45 22 19 35 35 31 34 27 23 36 21 23 27 36 33 18 43 25 37 39 42 33 15 39 27 43 34 23 44 10 42 36 36 20 22 39 37 15 33 29 35 34 31 19 35 37 64 0.03 6 
5 210 320 48 53 44 44 37 47 42 50 50 51 49 55 45 51 34 43 50 35 59 44 58 55 48 37 40 50 45 53 52 44 42 58 38 43 41 38 57 47 46 56 53 44 55 45 39 46 55 46 40 45 48 55 43 46 52 40 96 0.03 6 
6 177 129 86 41 54 44 39 44 51 44 53 40 43 43 52 39 44 34 45 35 35 47 57 49 46 35 43 48 49 40 45 38 47 33 40 42 41 55 25 49 42 44 35 48 46 41 61 42 38 39 47 45 29 42 52 42 47 49 129 0.05 10 
7 274 195 90 37 38 45 43 45 39 47 49 49 35 45 44 50 48 44 42 46 62 42 34 59 40 48 44 49 39 42 50 52 45 47 41 34 44 45 44 52 48 42 49 47 54 39 38 29 45 51 56 49 25 39 42 43 48 46 135 0.03 6 
8 290 41 50 17 34 33 19 28 23 23 30 31 28 26 30 15 31 23 15 28 29 26 28 16 16 23 26 23 17 18 21 38 24 20 32 28 22 13 13 14 38 36 21 31 24 37 28 24 26 22 29 32 27 21 23 28 27 21 75 0.09 18 
9 84 419 67 69 62 64 72 65 69 59 68 57 64 65 62 58 64 65 66 70 55 62 69 81 57 69 73 67 76 71 86 75 65 65 73 60 63 68 62 72 68 62 58 67 61 73 76 56 58 63 60 63 69 57 61 65 57 71 134 0.09 18 
10 488 428 87 92 86 84 85 89 92 80 87 84 86 89 89 85 83 78 86 85 86 88 86 92 90 85 94 86 85 82 84 86 83 84 88 84 87 85 85 89 93 84 86 92 88 82 95 91 82 85 87 91 79 86 94 91 80 91 174 0.02 4 
