15 20 1345
0 202 106 2506 1934 1933 1899 1920 1906 1904 1920 1929 1919 1906 1904 1911 1912 1919 1922 1931 1914 1928 1918 1920 0.01
1 19 323 80 83 77 76 78 74 76 81 81 80 89 75 77 82 72 79 87 81 75 76 71 81 89 86 77 80 76 82 79 82 82 76 76 71 78 82 81 82 80 88 75 85 84 73 76 76 74 83 78 77 83 76 77 75 79 76 79 70 78 82 84 85 76 71 84 75 78 82 72 82 71 160 0.02 4 
2 318 158 110 51 51 55 53 54 55 53 55 53 52 56 52 52 57 55 55 51 55 49 53 51 58 57 54 53 56 58 57 55 56 58 58 53 58 59 55 53 50 59 46 54 53 55 54 56 53 54 52 55 56 57 59 59 55 56 52 54 53 48 48 51 56 53 56 56 54 56 58 65 57 165 0.09 18 
3 185 450 100 48 53 54 46 44 46 51 56 55 43 62 51 53 61 42 52 54 39 44 33 47 48 60 48 49 46 49 48 42 52 48 62 57 54 52 49 43 55 47 44 41 52 53 55 49 43 35 42 42 48 40 38 53 57 57 58 52 48 59 49 46 43 55 37 47 53 36 53 45 50 150 0.02 4 
4 263 411 162 78 78 83 82 78 80 82 81 82 81 80 85 81 82 85 82 81 81 82 81 82 79 85 80 83 79 78 81 82 78 82 84 82 79 81 81 79 81 81 81 87 80 82 78 75 81 80 77 78 79 80 79 80 80 78 75 82 77 80 81 83 81 82 80 82 82 81 78 80 80 243 0.03 6 
5 326 276 48 42 23 5 22 24 21 5 8 13 20 5 20 16 17 14 8 23 12 11 16 32 12 11 0 15 11 10 15 19 23 16 25 0 30 11 20 18 0 5 13 14 21 21 2 18 0 5 9 0 5 5 3 24 19 32 25 29 0 19 14 1 16 0 31 9 0 8 0 14 33 64 0.03 6 
6 111 200 93 101 98 97 99 88 97 95 90 80 98 76 82 90 92 89 84 94 71 104 91 83 96 92 81 104 100 98 94 78 72 96 91 92 85 96 93 83 95 90 108 73 73 93 89 84 100 82 76 77 90 89 68 99 83 103 102 96 103 84 87 100 87 95 98 87 85 81 92 97 93 186 0.05 10 
7 84 395 106 46 52 46 54 59 60 52 51 53 54 45 57 47 52 52 46 53 51 49 51 51 51 56 55 56 53 59 47 49 57 50 56 57 51 52 56 54 53 43 45 51 47 59 53 50 47 52 52 56 53 58 58 51 50 54 54 61 51 51 47 59 49 50 61 53 51 55 52 50 42 159 0.09 18 
8 434 50 222 79 81 73 70 79 80 80 73 81 86 76 66 77 75 69 68 76 69 73 71 66 77 75 74 70 73 77 73 74 74 71 73 78 77 70 72 71 77 78 70 70 76 72 77 74 74 76 76 74 67 71 77 76 74 69 69 69 78 74 71 76 78 74 75 74 78 72 70 73 71 296 0.02 4 
9 171 256 102 45 53 52 50 58 42 54 53 35 47 55 50 62 53 61 67 61 43 43 47 53 61 54 41 48 40 58 38 46 36 56 54 73 56 72 53 52 48 60 54 40 61 44 70 49 52 62 46 58 56 52 56 48 45 61 51 65 61 56 40 48 56 41 55 46 51 61 39 63 41 153 0.03 6 
10 258 421 168 85 76 94 86 81 81 69 77 90 78 91 95 86 72 79 81 77 90 88 80 83 77 76 82 84 97 82 67 73 77 81 91 75 73 78 84 71 76 89 68 80 72 76 85 82 83 69 87 88 82 94 93 72 79 69 106 85 76 89 91 96 82 80 78 82 80 87 83 58 102 252 0.02 4 
11 430 348 26 10 28 12 23 17 6 28 0 18 39 16 20 12 10 2 20 24 8 27 27 15 11 23 10 31 17 8 16 12 24 37 16 10 16 28 4 25 33 7 14 11 11 8 6 9 0 8 23 11 6 19 20 0 34 16 13 24 24 6 8 2 11 5 15 16 10 9 15 11 22 39 0.07 14 
12 158 52 48 41 44 53 65 61 47 39 57 42 51 45 50 40 56 43 39 46 43 45 28 50 45 47 53 52 51 60 47 43 45 63 28 55 52 54 53 35 52 27 40 52 60 31 53 64 41 59 53 28 36 40 58 59 61 48 49 59 32 45 50 60 63 59 50 42 49 59 55 51 43 96 0.08 16 
13 8 264 96 48 48 46 57 52 42 52 46 47 50 50 53 47 49 46 42 46 45 53 41 42 50 51 49 48 45 45 44 44 49 42 47 48 45 47 48 43 48 48 47 54 47 52 43 39 47 42 48 47 49 54 52 52 40 43 47 53 48 43 46 42 42 49 48 41 45 44 46 42 45 144 0.04 8 
14 175 430 194 80 88 102 106 93 99 91 94 87 88 97 106 86 98 98 104 108 98 94 85 104 97 101 101 98 94 67 94 101 99 88 94 95 92 80 92 101 92 111 101 92 79 110 92 105 95 96 104 83 97 84 98 103 95 95 90 94 82 99 91 100 97 111 88 101 101 107 98 88 94 291 0.06 12 
15 108 336 54 52 54 53 53 51 55 57 55 53 55 55 55 53 52 55 53 55 53 52 53 55 51 51 54 58 54 56 54 54 55 53 54 53 52 55 54 53 55 51 52 55 54 51 53 57 50 51 55 54 53 53 52 53 52 54 59 54 52 56 57 53 54 50 53 54 55 53 54 56 58 108 0.07 14 
