10 20 927
0 487 40 1924 1220 1222 1223 1223 1221 1220 1219 1222 1219 1224 1218 1222 1225 1215 1217 1225 1217 1218 1224 1220 0.01
1 363 392 48 11 12 18 11 18 10 3 14 16 10 21 8 12 7 20 9 14 10 7 22 15 10 7 13 27 28 22 22 23 15 19 6 21 14 11 21 14 2 10 21 8 10 20 20 14 9 16 6 15 16 18 19 15 11 13 20 19 16 9 20 8 14 19 11 6 15 15 8 17 22 64 0.02 4 
2 456 128 48 52 50 46 50 52 51 52 40 44 46 41 49 45 41 46 50 54 43 47 43 52 46 51 43 52 44 43 40 44 51 50 54 45 48 42 46 58 41 50 49 44 45 45 40 44 45 47 52 44 49 46 54 43 47 51 51 50 47 58 49 46 48 49 49 49 46 54 54 51 44 96 0.03 6 
3 172 197 75 21 21 27 14 24 31 49 23 13 27 31 22 21 28 14 25 25 19 52 24 16 30 30 24 18 30 27 24 29 9 29 13 21 35 21 14 35 11 22 23 24 18 31 12 23 38 19 33 25 19 25 35 24 12 21 34 21 19 23 41 12 27 26 10 27 13 21 21 17 30 100 0.03 6 
4 143 50 188 99 102 70 96 85 112 90 101 95 80 98 86 87 92 111 101 99 101 89 100 104 89 102 103 80 93 84 82 84 91 90 87 94 91 96 94 100 96 94 102 101 82 94 84 79 93 104 90 85 77 83 92 72 96 91 87 93 89 78 85 105 83 95 93 91 99 97 103 97 98 282 0.02 4 
5 114 47 51 59 53 58 50 64 37 54 44 48 50 66 37 61 33 44 36 62 47 44 40 52 63 41 60 57 44 54 48 65 44 30 61 39 30 51 48 45 43 42 43 56 47 63 53 52 49 31 45 54 40 42 38 67 47 49 48 50 49 32 69 45 41 44 54 28 46 54 37 55 56 102 0.05 10 
6 419 291 201 71 62 76 75 66 68 59 69 67 68 72 64 72 65 63 70 69 65 66 62 69 68 66 70 61 70 68 69 67 63 66 67 72 65 71 58 67 61 69 73 71 70 62 68 64 66 66 69 69 65 64 70 68 66 61 68 72 61 73 72 67 67 66 69 63 70 66 71 67 68 268 0.08 16 
7 396 34 172 94 87 83 69 79 81 80 88 95 79 98 96 90 91 88 81 79 90 91 91 90 78 99 81 95 92 84 79 88 85 75 104 97 90 88 92 87 82 89 78 82 82 85 83 91 68 76 75 82 81 76 72 90 78 81 82 87 93 71 97 92 86 78 81 90 75 85 83 97 82 258 0.07 14 
8 405 136 183 64 64 61 57 59 60 68 68 57 86 53 62 47 69 60 78 66 73 58 69 62 59 42 58 60 61 63 66 57 58 58 63 65 66 57 78 59 56 57 69 61 50 63 61 61 58 66 61 68 70 62 62 64 69 54 71 56 55 51 64 66 63 54 44 61 46 76 49 51 55 244 0.02 4 
9 374 249 200 100 93 100 102 95 92 81 88 98 102 117 109 118 100 99 121 94 85 107 93 104 103 93 98 117 93 109 112 93 108 95 94 90 94 95 92 87 108 107 101 101 91 99 102 87 104 92 106 107 107 87 91 108 97 112 98 106 91 103 89 101 107 122 92 93 105 99 105 104 92 300 0.03 6 
10 333 232 140 80 70 74 71 77 55 67 65 83 74 66 67 67 56 77 68 72 58 71 68 71 68 75 71 66 73 73 60 66 57 72 63 69 67 77 72 80 72 69 64 82 76 74 72 66 80 72 75 67 66 63 75 84 78 63 80 60 66 73 55 61 84 81 68 85 75 75 67 69 64 210 0.07 14 
