50 10 4311
0 184 296 9039 6701 6701 6703 6699 6697 6697 6696 6699 6699 6706 0.01
1 106 239 134 64 74 73 66 73 70 70 66 67 66 64 60 75 65 65 58 61 63 65 72 70 67 70 62 77 66 58 69 71 60 71 75 69 70 65 60 62 72 73 64 70 67 64 72 64 63 57 63 70 60 61 70 60 58 67 71 65 69 59 59 201 0.08 16 
2 425 154 39 13 17 12 7 12 12 9 7 0 17 10 3 17 15 12 25 14 10 3 16 16 14 12 6 9 23 8 13 11 14 11 10 17 15 3 7 16 22 8 14 20 1 19 6 11 16 2 12 6 18 10 12 26 12 11 12 16 6 16 8 52 0.09 18 
3 405 140 213 70 73 59 69 70 69 70 69 71 62 77 65 69 75 77 79 68 70 73 73 70 70 72 79 74 73 74 66 73 62 81 78 72 65 81 64 71 73 72 66 74 65 71 79 68 76 82 69 71 70 77 75 65 75 63 76 77 65 70 66 284 0.03 6 
4 379 374 184 91 93 104 88 86 96 106 93 105 87 78 84 102 88 78 97 106 95 75 92 87 92 80 90 92 100 91 88 108 89 99 86 96 84 83 102 112 66 100 82 99 101 86 96 90 102 93 86 87 88 76 104 91 100 97 102 99 104 88 83 276 0.07 14 
5 132 359 134 70 69 53 66 61 65 69 54 66 64 66 53 69 59 60 62 59 62 72 79 59 69 71 53 82 73 58 64 64 79 71 68 72 81 70 63 84 75 66 76 64 73 76 61 63 68 65 71 79 69 57 59 71 65 68 65 60 54 75 70 201 0.03 6 
6 104 449 188 97 97 97 92 94 96 94 94 97 94 96 99 86 91 96 93 95 97 92 90 89 91 100 93 92 94 96 97 97 92 89 86 94 91 95 90 97 99 89 95 92 94 95 103 93 93 87 99 87 91 90 95 95 89 94 89 90 104 94 99 282 0.07 14 
7 149 190 158 85 70 78 86 85 87 79 92 64 70 68 78 87 74 81 79 83 97 86 80 73 72 83 72 90 90 81 71 66 92 99 86 69 95 86 76 81 78 86 68 81 63 71 59 73 74 88 81 79 77 87 92 64 82 65 91 83 73 79 52 237 0.07 14 
8 403 414 168 85 84 78 92 86 77 89 79 87 85 90 81 79 76 84 85 90 82 91 91 81 64 80 84 86 87 93 85 106 95 87 98 78 108 82 92 71 90 84 78 92 79 82 89 92 97 80 101 78 92 82 82 69 83 84 80 78 83 68 80 252 0.03 6 
9 424 442 186 62 63 67 62 51 57 67 55 45 53 66 59 72 58 66 66 68 52 77 44 64 70 76 71 53 68 41 68 69 66 59 51 67 65 59 52 76 45 72 57 70 65 40 60 74 50 84 70 43 64 79 61 75 64 65 79 50 61 67 66 248 0.04 8 
10 405 51 141 56 46 48 37 54 27 62 60 54 47 31 56 40 60 31 45 46 65 50 38 49 66 45 46 57 51 38 46 32 30 51 53 33 54 71 40 52 55 63 49 39 34 47 57 32 40 37 43 54 35 34 51 31 38 51 52 52 54 36 34 188 0.08 16 
11 42 107 82 34 47 37 44 35 39 44 42 46 39 31 52 43 47 37 34 38 41 39 37 45 51 43 31 40 39 45 39 46 37 43 38 47 43 44 34 44 46 39 38 35 50 41 36 41 47 34 48 32 40 38 42 32 43 34 44 37 38 43 40 123 0.09 18 
12 306 27 95 91 94 94 102 93 95 95 96 101 102 90 91 103 101 100 78 96 94 97 90 87 80 98 101 81 89 90 87 99 87 79 93 96 84 93 84 97 110 96 113 98 98 102 91 82 82 92 77 100 108 99 92 98 94 82 91 103 95 88 96 190 0.08 16 
13 326 132 142 75 52 83 71 69 79 69 65 57 63 52 77 80 78 75 65 42 59 74 76 71 60 68 66 71 81 80 63 67 72 72 88 63 73 62 66 62 70 75 63 50 74 86 70 65 73 72 80 62 76 64 62 84 87 77 75 66 88 66 78 213 0.03 6 
14 195 11 56 37 34 37 36 29 20 20 27 32 35 26 19 32 27 33 35 27 31 36 23 35 24 28 25 28 32 31 29 19 29 20 23 23 24 35 37 19 24 27 35 24 29 32 21 27 21 21 29 30 20 26 27 34 32 23 31 22 23 43 32 84 0.06 12 
15 181 462 91 97 95 93 88 79 99 95 96 81 85 85 90 88 80 87 109 87 103 90 85 83 95 86 83 80 93 93 88 81 100 89 93 88 88 97 92 87 92 96 89 90 96 85 89 86 83 98 101 86 104 98 80 84 86 88 81 84 88 89 87 182 0.03 6 
