10 20 880
0 54 240 1660 1388 1377 1385 1391 1399 1396 1384 1379 1388 1391 1397 1388 1402 1387 1390 1393 1398 1394 1375 1389 0.01
1 5 460 37 29 27 37 36 36 38 38 37 26 44 34 34 36 34 34 35 33 34 28 41 36 37 51 37 38 33 25 28 42 30 37 32 43 29 31 33 34 42 40 34 30 36 39 25 34 32 38 41 36 43 40 39 34 41 36 26 32 41 25 35 43 39 42 31 40 39 32 37 39 33 74 0.05 10 
2 316 355 264 73 85 92 89 86 89 87 82 93 91 77 79 94 90 86 82 88 80 88 76 92 87 76 75 84 74 87 86 86 86 79 90 92 101 104 77 87 100 87 87 95 98 92 88 85 98 82 89 88 83 91 92 92 80 85 83 86 87 100 83 90 77 90 97 85 77 84 77 101 88 352 0.07 14 
3 35 338 255 85 83 87 86 84 84 84 84 80 86 83 84 87 82 83 86 86 86 80 84 85 83 86 86 87 87 86 87 85 83 86 86 88 84 84 85 86 83 86 84 82 84 84 83 86 83 81 85 89 85 86 87 85 82 83 86 81 84 88 84 88 85 83 86 87 83 85 83 86 87 340 0.07 14 
4 260 72 152 72 86 83 75 77 70 76 74 67 77 84 80 77 74 74 78 72 73 70 77 79 74 74 73 74 78 71 71 74 73 83 77 82 81 75 63 72 79 83 78 75 71 69 67 80 75 73 71 80 84 83 74 72 72 79 79 75 78 73 70 85 68 76 73 72 69 66 74 76 82 228 0.05 10 
5 166 230 96 38 33 29 31 36 36 17 30 28 29 26 38 30 26 31 39 25 27 28 28 38 31 35 40 30 37 26 29 42 38 25 41 25 28 46 33 21 30 30 31 33 39 25 33 35 37 33 29 23 32 34 28 35 45 40 30 19 30 27 33 27 33 38 33 25 36 31 24 35 36 128 0.08 16 
6 419 435 31 31 28 29 27 26 30 30 33 27 33 32 30 30 35 32 33 24 26 31 29 29 30 28 32 33 32 29 35 33 25 31 31 30 32 29 33 29 30 36 35 28 31 31 31 39 28 27 31 30 36 25 26 28 24 29 36 30 29 29 29 35 31 33 27 32 33 28 33 33 34 62 0.03 6 
7 454 83 64 65 71 57 62 69 64 63 69 72 59 65 60 67 66 61 56 76 61 53 66 55 76 72 54 60 63 70 59 61 63 65 72 64 74 68 68 59 63 66 54 65 61 53 77 69 61 60 64 65 58 60 62 61 60 70 62 56 56 59 70 66 56 65 59 72 68 59 63 58 64 128 0.02 4 
8 320 2 56 57 51 45 47 54 64 53 55 52 49 63 59 61 60 50 42 64 44 65 52 55 62 59 42 53 60 62 69 67 62 41 47 53 48 63 57 63 54 65 61 54 47 45 57 54 49 53 62 72 51 49 56 54 65 39 49 57 61 52 46 61 59 56 44 58 65 43 59 55 46 112 0.06 12 
9 86 250 44 45 43 45 43 44 40 40 55 33 38 47 47 40 45 42 48 39 46 43 45 46 47 43 37 40 43 41 45 45 47 45 42 41 41 41 48 50 42 46 44 43 43 47 43 44 44 38 45 37 40 42 47 45 42 40 41 41 43 41 42 44 41 42 42 49 34 41 41 49 51 88 0.08 16 
10 170 65 74 75 70 75 70 66 74 76 71 74 73 78 77 74 77 72 71 74 70 74 73 73 74 74 75 76 76 71 77 72 72 69 74 73 72 72 75 73 77 74 72 74 76 76 74 71 72 74 76 77 70 77 77 72 68 69 72 68 71 75 82 75 72 78 72 71 76 73 72 74 72 148 0.02 4 
