50 5 3795
0 370 391 7696 6908 6907 6905 6907 6899 0.01
1 270 439 38 27 20 27 13 14 18 13 23 16 19 14 18 12 14 20 21 18 21 19 8 18 20 17 28 27 27 16 23 22 24 29 20 12 17 18 20 23 18 16 23 15 17 24 17 29 18 15 25 17 14 35 12 17 13 19 57 0.03 6 
2 215 280 72 24 17 19 27 27 19 22 25 22 22 27 19 24 22 23 25 23 22 27 25 23 26 21 18 19 24 21 20 19 20 23 24 19 24 23 24 28 24 19 26 20 22 24 21 22 23 23 26 26 25 21 24 23 22 22 96 0.05 10 
3 338 450 81 22 28 28 23 24 25 29 27 28 25 26 27 24 24 25 25 26 27 27 28 23 27 27 26 27 29 26 21 25 25 26 24 27 25 28 27 26 24 29 27 27 27 29 29 27 21 27 29 27 29 26 28 28 26 25 108 0.02 4 
4 376 1 99 38 31 30 38 17 40 42 34 30 23 44 29 34 29 37 40 17 39 28 42 34 27 43 24 36 23 27 40 35 32 12 26 34 49 26 27 24 39 41 19 35 38 30 36 30 49 32 31 30 32 42 31 28 19 27 132 0.06 12 
5 4 266 70 22 34 39 28 37 35 39 43 36 37 38 30 46 34 44 33 37 51 40 46 27 47 32 33 44 49 24 22 25 34 28 36 36 35 16 47 43 28 46 32 18 32 41 26 30 27 33 37 17 34 45 43 34 35 36 105 0.04 8 
6 447 186 120 58 61 59 62 61 62 58 58 61 57 60 59 62 61 65 62 56 62 61 60 55 59 60 60 60 62 60 59 59 59 64 56 61 58 63 60 57 59 62 59 56 58 58 60 54 60 61 59 59 57 56 60 60 62 56 180 0.03 6 
7 124 77 54 16 24 15 18 18 18 26 36 17 39 21 24 4 29 30 25 36 41 24 13 34 7 22 33 15 28 34 18 37 22 13 32 24 15 29 15 27 17 30 30 17 28 27 34 27 27 40 31 31 46 20 32 31 31 19 81 0.09 18 
8 468 354 44 20 22 22 18 19 19 19 21 21 21 23 22 20 19 22 23 23 20 20 22 24 19 20 19 21 19 22 22 21 20 17 16 22 25 23 21 21 26 18 22 24 26 21 25 19 22 20 25 17 22 22 22 24 20 21 66 0.04 8 
9 64 193 207 59 78 76 59 60 57 60 74 63 85 70 68 62 65 67 84 66 60 52 75 78 61 76 62 64 83 57 83 73 57 66 79 85 55 66 56 73 54 77 55 72 78 64 71 75 51 72 64 76 67 64 57 73 71 72 276 0.05 10 
10 294 448 88 87 85 78 66 100 75 89 84 89 100 84 83 92 81 84 82 105 87 97 91 94 88 89 86 88 82 92 80 96 89 84 92 83 85 80 79 87 78 92 85 90 91 88 81 90 83 92 90 80 94 95 93 98 78 89 176 0.03 6 
11 195 365 267 93 92 71 89 82 86 81 81 87 90 98 81 94 93 84 87 99 94 75 88 104 95 92 81 81 90 66 74 80 119 76 85 95 89 80 83 107 102 78 72 83 72 90 90 82 75 95 97 93 90 94 82 102 78 82 356 0.07 14 
12 309 155 172 89 83 82 88 82 83 84 85 84 86 86 87 80 89 81 82 84 85 84 85 84 91 86 88 91 93 93 87 83 86 88 84 81 81 86 89 87 83 87 89 78 83 84 85 85 88 85 77 80 85 81 83 89 82 83 258 0.07 14 
13 344 311 135 58 57 35 65 40 53 63 47 60 43 44 31 29 48 49 38 61 38 49 50 47 44 36 54 62 59 32 48 50 55 31 42 64 48 34 37 26 46 51 53 58 43 48 46 49 45 56 43 35 51 44 51 51 36 45 180 0.03 6 
14 117 391 25 27 19 21 39 27 20 24 25 24 22 26 28 23 25 21 31 25 19 20 23 28 26 26 30 24 23 22 18 19 23 24 24 26 28 29 23 22 21 25 28 29 27 32 26 14 23 24 20 17 21 31 24 14 29 22 50 0.04 8 
15 409 375 172 86 90 88 84 80 89 91 87 92 78 84 80 93 88 89 97 83 83 87 96 87 82 93 85 87 96 85 89 78 94 93 87 87 93 81 79 100 85 77 91 87 80 95 89 87 84 87 91 91 84 89 85 85 84 83 258 0.07 14 
16 19 431 11 9 14 3 8 10 8 7 2 17 0 0 0 0 4 15 8 1 12 12 0 18 0 15 16 13 11 13 14 20 5 4 9 3 14 5 21 11 20 0 20 18 14 16 8 16 10 0 5 20 8 5 9 5 3 17 22 0.02 4 
17 195 174 89 87 88 87 88 93 90 90 87 88 87 85 95 92 86 85 92 88 86 90 85 91 87 83 86 89 93 94 92 89 87 89 92 87 86 90 90 89 93 86 86 91 91 90 90 87 89 89 93 86 86 84 93 89 87 88 178 0.05 10 
18 453 379 177 59 47 55 58 46 70 52 71 53 42 72 71 42 53 53 67 60 47 53 71 65 70 47 51 67 64 57 63 55 64 64 43 46 63 60 60 51 59 58 73 62 49 60 57 50 61 51 42 56 68 60 60 57 52 52 236 0.02 4 
19 224 393 45 2 2 16 24 17 19 16 20 18 22 20 8 18 20 17 32 12 16 17 16 22 11 14 17 7 11 25 22 20 17 0 8 7 24 17 9 7 13 29 6 14 11 17 12 14 17 13 10 1 13 18 21 12 13 8 60 0.08 16 
20 39 301 142 80 76 85 83 76 76 67 69 78 71 66 69 81 82 63 67 73 77 69 71 75 71 71 79 69 79 77 69 79 69 77 72 85 73 59 67 77 78 62 78 65 60 74 76 75 73 65 72 71 69 66 92 73 75 72 213 0.04 8 
21 253 429 78 22 16 24 27 29 22 19 13 24 30 27 34 15 40 26 26 21 40 37 26 16 20 15 28 24 20 20 34 19 25 28 34 5 24 21 28 27 31 17 39 31 21 13 33 32 20 20 23 29 34 24 29 21 36 27 104 0.08 16 
22 379 210 33 5 3 19 9 12 20 10 20 8 5 10 9 9 2 11 11 20 9 12 9 2 8 4 8 15 13 12 12 15 12 7 10 15 6 9 12 15 8 14 13 11 10 7 19 5 11 13 17 11 22 0 8 11 8 6 44 0.03 6 
23 100 324 184 80 94 88 97 104 84 105 96 95 87 100 94 104 89 96 85 102 88 73 92 86 87 90 100 88 89 87 93 93 91 89 89 89 89 95 84 92 85 91 92 94 86 81 96 93 88 91 80 90 92 98 84 111 104 107 276 0.04 8 
24 65 481 120 40 43 40 40 39 40 41 37 38 42 42 44 38 41 38 42 46 40 42 41 40 41 37 40 37 43 38 38 35 35 42 41 37 39 40 37 39 41 42 45 41 36 39 34 39 41 40 37 38 39 43 41 40 40 40 160 0.09 18 
25 86 366 228 79 63 74 78 73 83 86 104 68 67 68 69 64 59 75 71 76 91 78 76 76 53 75 72 62 85 68 68 49 69 78 80 86 79 77 67 86 70 87 81 82 71 71 66 78 58 75 84 78 85 62 91 79 72 77 304 0.08 16 
26 133 253 93 37 32 26 36 26 37 36 37 26 36 34 35 38 42 35 32 39 23 31 39 38 23 29 31 34 38 23 46 37 39 27 34 31 39 36 40 33 38 33 28 28 35 26 42 28 25 33 18 29 32 33 43 27 36 37 124 0.07 14 
27 54 85 114 37 38 39 39 38 37 40 38 37 37 34 36 40 37 41 39 37 36 36 39 38 38 35 39 38 39 36 38 35 38 34 37 37 37 36 39 44 39 40 38 38 38 39 34 35 36 40 36 36 39 36 35 39 41 38 152 0.07 14 
28 278 490 183 50 66 64 45 64 58 60 56 63 84 58 65 54 58 86 51 65 64 49 65 52 49 62 56 57 45 48 50 48 55 54 40 60 60 66 61 70 65 67 72 67 65 47 65 60 70 70 62 58 65 60 61 63 56 71 244 0.09 18 
29 64 494 64 28 27 30 40 24 26 40 30 43 19 19 28 40 39 29 32 26 29 31 33 24 24 60 27 38 49 31 30 31 38 30 29 25 34 16 36 26 17 29 45 22 38 31 40 30 34 40 46 21 22 12 22 42 39 21 96 0.08 16 
30 345 38 84 36 30 32 21 29 23 36 23 45 39 30 16 26 29 12 24 32 24 21 25 28 27 40 28 25 26 14 32 27 38 38 13 19 31 20 37 41 26 17 28 30 36 29 34 35 25 20 30 28 20 33 26 28 40 14 112 0.04 8 
31 280 132 84 85 90 86 84 79 84 80 83 87 82 84 84 86 84 86 85 82 85 85 83 81 81 79 83 84 86 86 82 87 82 82 84 86 86 77 85 84 85 86 80 85 81 80 84 81 87 82 83 86 82 87 86 84 81 85 168 0.03 6 
32 125 7 66 81 45 59 68 46 61 38 62 57 67 60 50 40 77 73 66 74 68 66 54 73 60 61 71 79 67 56 60 62 65 53 55 67 61 56 56 82 66 64 57 64 59 68 60 71 73 57 64 77 62 62 70 63 57 67 132 0.05 10 
33 331 239 134 76 76 63 75 72 71 59 63 68 66 63 64 75 71 63 65 63 71 57 64 65 68 66 73 71 65 75 62 68 60 65 66 66 69 64 77 64 60 59 70 64 61 56 65 60 75 76 73 57 69 74 62 62 67 64 201 0.04 8 
34 206 234 64 26 23 30 33 17 30 30 36 38 32 27 27 25 28 41 33 37 36 36 31 31 30 31 42 37 22 32 31 32 32 29 38 43 31 38 38 39 38 19 32 28 39 27 41 32 34 36 32 29 29 45 20 31 35 18 96 0.03 6 
35 25 425 13 12 25 9 5 14 10 8 14 8 5 19 10 19 11 13 12 20 13 10 12 12 13 16 9 9 15 9 19 24 19 23 16 5 15 4 6 15 12 4 4 13 16 19 18 12 14 12 14 12 13 17 12 23 19 16 26 0.04 8 
36 62 469 97 85 93 110 98 94 100 88 121 105 86 88 84 89 105 83 97 89 111 117 106 103 101 79 101 109 98 98 95 93 99 96 95 90 90 96 90 79 116 90 92 89 104 82 108 99 93 94 102 87 118 89 110 89 94 70 194 0.03 6 
37 295 142 123 43 38 39 42 40 40 43 42 40 39 39 41 41 37 41 38 40 39 42 40 42 41 38 37 42 42 36 40 43 41 35 40 41 42 42 41 40 42 42 44 42 38 39 40 39 39 39 44 43 39 41 38 39 42 42 164 0.06 12 
38 73 269 66 7 3 29 23 27 12 25 11 15 29 17 17 26 27 14 21 14 30 18 26 20 30 30 26 25 16 19 13 17 9 23 15 4 25 22 13 13 24 29 27 28 27 20 30 21 40 28 0 26 20 22 29 11 15 12 88 0.03 6 
39 115 130 83 85 94 99 87 92 75 86 77 92 81 77 76 96 73 83 87 96 95 77 80 85 94 102 77 90 92 77 82 77 90 78 91 97 88 79 85 93 72 95 76 76 81 78 85 107 68 81 75 85 77 89 69 80 87 76 166 0.02 4 
40 30 27 76 70 67 74 71 74 79 82 78 75 72 81 82 60 84 77 90 67 61 51 64 81 91 81 67 86 71 74 71 79 52 89 74 76 91 59 62 82 70 63 69 74 60 89 84 62 79 73 71 58 78 63 76 71 78 74 152 0.07 14 
41 48 296 54 22 17 33 23 13 19 22 37 30 22 42 17 10 44 35 16 31 2 49 27 23 49 21 41 16 33 29 36 30 26 11 25 21 28 51 42 19 29 25 27 34 25 16 17 43 50 11 14 38 26 40 28 18 21 33 81 0.04 8 
42 196 30 85 73 87 75 96 103 90 85 89 80 81 82 88 85 86 81 77 89 80 93 79 82 94 79 77 93 78 85 90 88 91 85 90 87 76 79 100 79 84 93 88 89 89 81 81 84 78 87 85 76 94 89 88 93 79 79 170 0.09 18 
43 38 274 42 25 19 22 27 27 25 23 15 20 21 16 26 22 8 17 13 24 23 25 24 18 24 13 11 18 20 24 26 19 27 29 20 24 11 18 22 18 15 29 15 24 22 27 21 22 18 15 18 16 20 27 27 24 26 19 63 0.08 16 
44 488 3 183 59 60 62 59 59 60 59 62 63 61 64 60 62 57 62 60 58 62 58 63 59 61 62 58 60 63 61 60 60 59 61 60 62 61 59 57 61 59 61 61 62 63 63 62 61 61 57 63 60 62 63 60 57 62 58 244 0.09 18 
45 123 258 166 56 79 85 80 84 82 62 71 77 76 89 79 94 88 93 81 95 83 82 85 86 94 75 75 86 90 85 85 74 99 82 76 65 84 93 66 84 75 105 83 78 83 91 102 72 96 78 92 70 78 87 83 86 80 75 249 0.03 6 
46 238 160 144 62 68 32 58 44 43 36 40 36 55 45 47 49 55 38 49 39 41 36 37 39 74 30 35 66 51 36 38 41 53 36 41 38 40 48 53 76 56 46 48 39 31 67 50 45 42 38 50 39 58 48 38 41 45 42 192 0.04 8 
47 113 194 64 28 24 32 32 27 30 31 28 35 28 30 30 30 30 32 29 32 31 31 33 29 33 32 31 30 27 39 30 34 29 34 33 32 32 30 29 29 25 33 36 32 27 30 35 29 35 25 37 35 31 31 33 29 32 34 96 0.07 14 
48 195 199 234 82 76 77 77 82 79 81 78 75 73 80 83 77 83 75 78 79 76 77 80 77 75 81 79 79 79 79 78 82 78 76 81 79 78 80 77 76 79 76 75 71 83 76 77 79 77 77 82 80 80 81 78 77 81 82 312 0.03 6 
49 122 284 75 75 80 75 71 88 77 87 83 84 81 82 81 76 73 74 70 67 62 82 77 89 81 74 94 84 87 82 80 71 68 80 81 90 63 80 82 71 73 79 68 74 78 77 79 83 77 74 73 93 58 74 79 54 79 69 150 0.02 4 
50 81 105 24 16 20 22 22 25 20 28 26 22 16 19 19 26 21 26 21 24 27 19 33 25 15 24 16 24 25 21 27 16 26 19 21 18 27 24 25 19 17 18 24 24 21 20 34 20 16 27 31 17 23 20 23 21 33 24 48 0.04 8 
