150 5 13374
0 104 70 26032 18906 18890 18896 18909 18904 0.01
1 89 178 96 99 97 96 99 95 100 94 94 97 90 103 94 100 94 93 96 94 93 91 90 99 97 93 93 99 102 96 93 98 94 97 95 96 95 97 97 97 95 95 98 95 97 93 94 93 97 97 89 90 95 94 98 95 93 98 192 0.05 10 
2 429 371 171 50 46 58 48 54 60 50 49 59 53 65 63 61 62 56 55 60 57 59 55 55 62 54 52 53 56 58 59 63 64 62 65 55 63 59 66 69 55 59 67 58 50 66 48 62 68 66 49 51 62 67 57 54 46 65 228 0.06 12 
3 56 229 22 25 22 14 22 24 21 19 25 21 19 20 22 16 18 18 21 21 23 26 18 27 14 22 24 22 27 24 24 23 19 20 25 19 20 27 21 20 19 22 21 27 19 21 28 18 20 18 17 25 25 14 26 18 21 15 44 0.05 10 
4 158 481 162 50 52 55 52 47 53 55 56 55 56 56 65 52 60 54 50 55 53 52 55 60 59 47 56 45 56 51 53 51 59 59 58 55 59 57 50 55 53 58 57 53 62 55 56 56 53 51 56 57 57 44 49 58 64 50 216 0.02 4 
5 453 358 243 84 87 94 72 61 91 93 71 68 81 79 79 84 84 79 83 70 79 91 109 86 94 83 93 90 82 69 103 89 84 91 84 94 64 69 70 75 90 77 80 89 81 84 75 76 90 92 70 96 72 90 76 76 88 86 324 0.06 12 
6 328 308 53 52 52 49 54 52 52 52 49 50 55 50 52 48 52 52 52 51 52 54 49 51 52 54 52 52 53 55 53 52 51 52 51 51 51 53 55 55 52 51 55 54 53 53 51 50 52 53 53 54 51 55 54 50 53 52 106 0.02 4 
7 84 425 96 60 50 40 40 49 49 45 44 44 63 42 58 44 40 51 54 42 45 42 46 52 52 49 55 60 40 46 48 43 52 56 41 51 47 36 44 50 50 33 51 48 48 51 50 34 46 49 52 46 41 53 57 46 45 35 144 0.05 10 
8 430 471 132 59 69 64 66 61 66 68 66 63 68 64 62 72 64 65 67 68 67 68 65 60 68 62 69 68 66 68 67 59 64 64 66 67 63 68 67 64 71 64 68 62 61 62 67 61 64 60 69 63 65 71 65 66 68 64 198 0.09 18 
9 381 11 83 82 82 86 96 79 86 84 81 88 90 93 72 74 90 89 89 78 92 82 79 82 88 81 80 79 85 90 95 85 77 74 81 86 77 74 86 80 87 82 80 79 82 87 76 80 72 77 88 81 84 79 78 78 82 72 166 0.02 4 
10 168 318 71 79 82 54 75 68 72 87 63 90 68 88 68 71 67 65 74 61 88 77 40 95 56 59 67 63 91 72 52 73 62 63 85 58 65 69 75 68 65 67 71 81 66 69 70 81 63 81 68 67 81 68 65 84 75 76 142 0.09 18 
11 195 388 178 91 86 91 90 94 90 86 93 90 89 88 85 91 86 90 84 89 84 89 86 91 88 86 85 86 88 84 86 89 86 91 88 91 89 90 83 89 86 92 91 92 87 86 86 86 89 83 90 90 83 87 93 86 88 92 267 0.03 6 
12 277 406 288 99 98 99 92 93 96 93 96 95 97 96 95 98 95 93 96 96 98 96 95 94 96 97 96 96 93 96 97 97 97 98 97 97 95 94 94 94 97 92 95 96 94 95 94 94 94 96 99 89 99 98 94 100 96 98 384 0.07 14 
13 275 116 70 74 74 77 78 62 78 74 61 74 71 76 78 75 80 60 58 83 66 59 64 83 71 77 70 68 67 76 79 67 66 58 71 55 67 68 81 78 54 81 62 73 61 44 83 72 59 63 49 64 71 80 77 82 70 62 140 0.07 14 
14 273 66 11 6 13 16 9 12 5 21 6 17 5 14 12 10 8 10 16 11 10 11 11 10 20 6 20 2 4 16 3 20 13 22 12 16 5 15 8 6 25 2 14 10 11 11 10 20 7 21 21 17 0 21 1 10 13 17 22 0.03 6 
15 450 16 162 80 82 80 97 79 77 82 78 79 98 77 80 64 90 81 82 81 81 83 87 77 91 87 83 94 75 91 71 76 79 79 94 69 81 67 77 80 88 74 89 81 78 77 87 80 83 89 71 74 71 73 84 83 78 80 243 0.06 12 
16 407 79 276 100 76 94 93 89 93 94 106 93 95 103 79 81 103 100 94 84 95 86 88 100 88 108 81 84 88 90 88 84 100 97 70 85 97 93 100 89 97 96 88 82 99 111 92 82 93 110 87 70 84 85 101 95 91 96 368 0.02 4 
17 32 482 72 18 21 30 25 28 25 20 22 21 24 29 26 21 26 17 29 21 20 23 27 15 18 23 23 18 21 19 23 22 20 27 28 20 21 22 25 29 27 21 22 25 22 25 19 16 25 20 24 32 27 22 24 23 30 24 96 0.05 10 
18 439 295 194 89 93 100 99 91 99 90 110 94 110 88 104 97 109 91 95 104 105 100 109 106 100 91 95 103 90 83 118 101 91 92 95 96 94 76 100 99 107 80 91 101 96 105 90 99 88 83 89 102 81 96 109 94 100 82 291 0.07 14 
19 360 126 70 32 49 30 40 30 40 29 43 29 35 20 17 34 40 39 37 37 38 34 16 36 17 39 31 30 30 30 22 36 48 30 46 42 38 37 37 40 37 40 24 27 37 32 37 31 36 31 32 33 36 29 39 39 35 32 105 0.02 4 
20 43 489 59 48 60 56 51 54 57 49 57 59 55 60 52 58 68 62 54 49 56 59 64 54 65 61 64 58 69 63 60 53 56 57 59 58 52 70 50 63 56 58 67 58 66 58 61 59 46 50 69 54 70 56 51 59 51 60 118 0.02 4 
21 300 146 300 99 100 96 93 95 95 104 102 99 102 103 105 105 96 100 103 101 96 102 101 92 94 102 101 100 103 93 101 96 99 99 103 95 97 105 101 102 100 109 105 103 103 99 100 99 107 90 96 98 96 100 102 97 98 99 400 0.06 12 
22 496 81 62 24 22 47 26 23 22 29 19 44 24 41 16 29 33 30 27 25 44 9 40 45 23 22 44 23 24 11 16 37 28 45 27 38 27 32 22 26 30 18 14 30 24 45 43 38 23 24 32 36 21 44 18 42 34 22 93 0.02 4 
23 207 268 40 47 34 38 26 37 38 46 28 28 43 32 34 46 32 41 45 35 39 40 42 35 37 44 33 38 39 36 44 35 39 38 42 31 51 40 37 46 38 41 39 41 52 39 37 36 29 41 31 31 46 38 42 34 44 33 80 0.04 8 
24 422 316 21 13 18 22 24 16 24 25 20 26 17 19 26 18 21 16 19 20 14 25 21 18 22 14 20 20 21 23 21 17 21 20 23 24 25 25 12 14 20 26 19 30 17 17 19 17 25 18 19 24 13 16 14 16 27 13 42 0.09 18 
25 438 139 246 81 69 71 82 87 89 82 94 75 89 80 80 92 85 91 89 87 73 88 78 73 87 76 94 79 89 83 77 75 64 86 91 80 81 82 79 85 87 80 88 91 79 82 92 96 90 74 103 81 77 84 75 87 73 79 328 0.02 4 
26 0 111 195 63 59 66 59 71 63 61 62 67 62 65 63 67 71 65 52 71 69 70 70 67 68 65 61 66 64 65 69 60 65 72 65 61 65 70 59 58 64 61 63 72 63 68 62 66 66 59 61 57 62 60 65 64 74 55 260 0.04 8 
27 494 200 15 15 11 4 22 13 24 20 14 20 18 14 11 13 10 13 38 8 13 18 18 8 12 17 4 9 15 16 10 16 11 9 5 1 19 21 12 14 13 12 16 12 19 16 8 8 10 21 14 12 13 9 9 18 19 9 30 0.02 4 
28 293 161 261 83 89 73 90 93 95 92 81 75 79 83 83 89 84 95 86 96 80 101 96 81 91 93 83 90 95 87 107 74 86 101 93 82 83 85 76 85 89 89 89 79 88 86 72 87 93 85 81 86 93 87 82 97 85 85 348 0.07 14 
29 110 100 126 59 61 71 67 64 63 56 59 59 61 60 64 66 66 55 61 56 65 64 62 61 48 66 65 52 50 69 66 61 52 64 64 71 73 62 65 59 81 55 68 59 55 73 64 67 69 68 72 73 65 54 56 62 51 61 189 0.06 12 
30 82 254 93 8 44 44 27 24 23 20 19 36 31 42 43 29 21 21 47 32 46 34 37 34 37 13 30 29 38 17 23 24 34 40 30 30 33 20 39 27 20 19 29 34 24 47 32 14 32 44 24 24 36 32 31 30 43 33 124 0.05 10 
31 238 300 42 42 45 33 37 50 36 40 36 36 41 33 30 37 49 45 42 49 48 31 48 53 36 39 35 37 57 45 42 55 44 45 31 42 41 33 43 42 32 35 42 40 39 51 30 47 45 41 44 49 38 32 51 42 35 51 84 0.08 16 
32 179 269 78 30 14 16 25 27 40 18 26 32 20 41 21 27 13 30 11 29 40 11 34 28 8 32 26 13 5 38 24 22 46 21 33 14 46 36 31 16 35 19 39 23 19 16 25 24 20 19 45 21 27 14 15 32 18 33 104 0.08 16 
33 393 224 52 45 52 51 49 50 52 51 60 61 40 46 44 47 54 47 56 51 44 47 58 42 49 45 70 45 63 62 57 40 53 42 61 44 49 70 54 44 50 53 45 51 45 57 49 59 45 41 58 54 69 52 55 45 54 66 104 0.07 14 
34 227 241 28 30 39 46 8 33 41 35 27 29 28 28 25 43 45 31 20 3 20 16 21 24 22 24 27 17 17 43 24 26 24 30 30 14 27 3 25 17 25 47 28 13 29 35 35 8 14 25 30 0 8 26 30 19 34 22 56 0.09 18 
35 288 88 30 11 16 13 13 14 17 10 17 16 12 12 13 14 10 14 14 7 19 9 17 12 14 15 20 19 16 14 14 17 12 14 15 14 18 15 12 14 16 12 10 17 18 13 15 12 9 15 15 17 13 11 14 13 16 15 45 0.07 14 
36 126 65 142 63 65 74 83 70 66 66 69 76 76 65 82 80 70 61 62 71 74 83 70 70 63 75 72 79 71 77 67 71 65 84 74 82 72 60 84 73 70 73 64 75 62 55 67 62 72 83 69 75 82 66 70 68 59 80 213 0.06 12 
37 355 167 12 9 15 10 13 16 11 15 6 11 9 13 8 15 0 10 12 15 7 14 6 10 12 16 13 12 4 14 12 8 16 7 16 20 12 7 12 4 9 11 4 12 15 18 7 13 7 12 13 13 11 15 9 6 9 17 24 0.03 6 
38 425 94 56 28 23 29 29 29 27 29 28 28 32 27 28 33 29 27 26 31 28 27 25 23 31 29 22 34 22 28 23 26 26 26 25 26 27 27 24 25 26 30 22 32 29 26 27 26 31 22 28 26 26 31 23 28 32 28 84 0.06 12 
39 28 211 51 12 10 14 18 7 27 28 15 6 3 19 8 14 13 14 8 20 21 18 16 25 19 6 26 15 18 12 33 18 16 27 4 15 14 19 19 11 8 11 25 24 20 30 19 2 16 7 22 13 20 15 21 19 25 30 68 0.09 18 
40 76 3 204 68 60 50 76 70 68 62 66 61 60 61 65 67 68 57 59 72 62 61 57 73 76 54 57 70 69 80 67 63 82 75 75 69 64 76 61 64 71 60 66 68 66 77 71 66 68 55 66 64 70 74 63 70 64 74 272 0.03 6 
41 88 196 30 30 26 32 28 25 30 34 28 27 30 31 32 29 28 28 33 33 29 28 28 28 27 29 28 28 28 32 30 30 27 29 29 31 31 25 27 31 30 26 28 32 28 29 29 29 31 29 29 31 29 31 27 30 30 29 60 0.05 10 
