125 10 10963
0 196 356 21819 14002 13998 14001 14003 13999 13999 13999 13995 14001 14003 0.01
1 8 291 37 42 43 38 36 25 32 34 23 27 32 31 38 33 27 36 43 41 40 52 28 30 29 25 21 19 50 25 35 26 34 33 31 37 15 48 42 47 32 32 47 21 35 41 25 31 37 29 27 37 36 35 39 35 31 20 29 32 40 54 45 74 0.09 18 
2 121 246 60 52 65 67 66 58 58 64 78 50 52 67 54 56 59 50 55 64 72 58 61 57 63 66 54 60 64 60 63 56 61 72 63 66 56 59 59 67 52 66 63 54 52 58 69 53 56 65 59 61 52 59 63 53 58 51 73 55 51 59 64 120 0.04 8 
3 475 25 158 71 84 58 86 72 73 58 97 82 72 89 99 81 81 76 92 80 84 72 70 69 64 83 100 63 70 75 65 88 69 77 74 74 76 83 68 83 85 79 88 72 69 84 81 75 82 87 96 70 79 75 72 79 96 81 91 86 60 80 77 237 0.09 18 
4 69 187 61 49 70 43 69 59 43 56 73 65 49 77 74 46 53 63 88 48 39 57 63 51 49 66 66 90 64 70 63 62 69 73 76 67 65 52 78 52 55 66 57 61 42 77 70 61 52 61 61 56 52 66 45 60 42 57 60 64 58 59 64 122 0.03 6 
5 165 99 118 58 60 57 53 59 58 57 53 59 60 61 65 56 57 61 55 61 60 60 53 61 65 59 55 57 58 61 53 59 55 62 55 58 53 52 59 63 62 59 57 58 57 56 62 61 61 60 60 60 56 60 53 53 60 53 56 58 56 61 61 177 0.04 8 
6 178 194 192 54 61 59 70 68 65 61 75 66 55 66 60 62 52 70 56 64 55 50 76 67 49 62 67 72 66 67 70 59 70 67 69 58 64 63 65 65 61 63 63 59 61 63 58 64 61 60 59 65 64 61 62 67 63 59 68 54 72 58 64 256 0.04 8 
7 3 117 44 29 46 35 51 20 53 36 64 39 40 32 44 45 36 48 19 35 43 42 53 49 58 31 53 35 43 39 52 47 39 43 38 38 41 39 48 42 54 37 44 55 49 50 37 27 38 43 46 37 40 32 52 51 44 57 60 20 47 38 45 88 0.04 8 
8 369 181 48 48 46 49 47 46 48 48 47 50 47 50 49 44 50 46 47 47 48 47 47 48 50 47 47 49 48 47 50 47 50 46 49 49 45 46 50 49 46 48 48 48 46 47 46 51 45 46 49 45 45 47 46 50 49 48 49 48 51 47 47 96 0.09 18 
9 282 288 297 93 99 107 100 97 99 102 102 96 99 97 104 97 96 94 101 101 96 96 106 90 101 101 103 104 99 106 103 96 100 100 101 95 97 96 98 101 97 94 100 100 96 95 100 101 97 98 99 98 98 93 93 97 98 99 101 98 99 102 100 396 0.05 10 
10 142 268 136 67 69 57 48 67 73 73 73 78 78 68 54 65 52 64 71 58 70 63 59 59 70 56 73 74 75 77 62 51 60 56 83 53 68 65 65 73 94 59 57 65 71 79 72 65 75 66 65 66 74 68 72 59 74 71 80 51 77 66 60 204 0.06 12 
11 375 52 160 88 74 72 84 76 76 85 85 80 81 87 93 80 67 76 73 78 72 104 78 78 80 78 99 80 71 67 83 72 77 83 81 78 80 90 68 75 75 95 79 96 67 73 59 73 70 73 77 75 84 86 68 84 86 87 74 84 88 74 68 240 0.09 18 
12 196 361 177 55 65 61 57 51 60 61 62 53 57 58 62 50 61 58 58 52 57 45 59 46 48 60 51 60 60 57 58 47 60 63 50 61 57 49 61 60 58 67 57 55 51 62 57 57 55 62 57 63 59 69 52 59 59 52 58 52 57 54 48 236 0.07 14 
13 470 138 120 40 41 38 41 46 37 38 36 36 38 36 39 37 32 33 43 38 40 38 41 40 36 40 39 37 36 44 40 47 38 43 37 40 39 38 43 41 43 37 36 40 41 38 43 40 37 40 41 34 43 39 39 41 40 44 43 41 44 39 38 160 0.09 18 
14 420 366 21 22 27 18 17 21 18 25 20 20 20 26 18 18 21 15 21 17 18 17 12 25 18 20 22 21 19 14 13 16 22 26 22 18 19 22 24 20 25 25 19 22 18 27 22 22 22 23 21 17 23 20 23 20 26 21 23 19 20 28 16 42 0.09 18 
15 232 233 54 47 49 54 59 54 47 61 47 51 58 53 55 54 55 52 54 49 50 57 51 56 46 58 58 53 59 45 54 67 45 46 60 45 42 63 53 61 63 51 47 54 61 49 46 50 57 51 49 56 55 57 58 57 56 50 57 52 57 57 60 108 0.06 12 
16 497 458 99 103 109 113 87 96 113 89 88 106 101 98 87 97 106 110 108 82 95 101 95 99 101 71 98 99 93 101 93 98 88 105 87 122 116 106 92 97 88 100 100 92 96 94 106 99 102 100 98 103 100 100 106 94 95 112 92 98 109 96 94 198 0.09 18 
17 489 107 70 38 42 29 24 41 28 34 20 49 36 58 45 30 31 33 45 49 31 29 38 41 47 14 48 38 35 31 28 47 31 50 40 24 20 48 29 35 49 38 33 31 41 25 33 21 30 40 24 48 14 28 52 37 41 34 34 41 39 33 34 105 0.05 10 
18 81 294 57 25 16 12 16 8 31 14 20 20 25 22 18 17 26 23 35 11 23 18 16 19 10 23 16 32 8 18 17 16 21 16 17 17 25 13 17 15 22 15 22 22 23 16 27 17 16 19 18 23 24 27 23 9 24 11 28 19 23 18 13 76 0.08 16 
19 101 485 225 77 77 75 73 70 78 76 76 75 75 71 76 77 74 73 71 76 76 72 77 76 75 77 77 73 75 73 76 81 77 75 75 79 74 72 74 75 77 75 76 77 76 76 76 78 76 76 73 76 78 74 74 73 75 73 71 76 71 78 76 300 0.05 10 
