150 20 12222
0 444 8 24148 19946 19953 19950 19947 19952 19955 19946 19943 19951 19952 19952 19947 19947 19951 19954 19948 19952 19959 19945 19949 0.01
1 142 454 41 47 45 36 34 41 57 45 40 51 27 38 39 41 40 41 39 68 40 39 45 43 45 20 60 43 53 58 50 33 51 47 33 20 35 41 42 41 53 43 29 40 34 13 46 49 38 18 42 34 45 37 39 59 42 31 57 45 35 43 25 32 48 39 25 48 46 42 53 28 52 82 0.07 14 
2 409 434 219 67 73 77 75 72 68 72 66 88 80 76 71 74 71 72 73 74 78 77 70 77 70 74 72 70 73 71 65 74 70 68 73 70 76 72 66 71 64 79 69 75 75 72 78 65 69 80 78 73 70 71 67 75 69 72 73 72 78 67 70 61 78 76 75 75 69 80 77 70 73 292 0.07 14 
3 274 316 52 29 13 41 34 24 26 17 31 35 30 20 25 32 38 38 34 39 24 15 16 26 30 24 23 27 35 42 7 46 20 27 15 21 16 23 23 21 22 7 43 29 19 44 27 39 29 26 31 21 37 16 33 31 17 21 32 26 31 19 23 28 31 27 28 26 31 26 32 26 24 78 0.06 12 
4 357 23 160 95 82 85 79 73 83 84 83 90 93 95 81 86 89 81 85 83 78 70 89 92 90 88 76 87 82 85 79 81 68 79 86 75 83 86 72 78 80 80 87 82 82 70 87 86 80 86 70 70 86 70 86 74 88 85 78 77 80 88 104 78 74 75 81 78 68 72 72 74 81 240 0.08 16 
5 413 435 57 57 70 54 52 64 63 61 61 59 72 65 51 52 43 72 55 58 57 56 58 62 49 60 63 66 58 27 50 58 51 53 54 59 66 45 49 27 59 46 53 53 68 65 50 39 54 61 58 52 56 47 53 66 50 64 57 56 63 59 52 58 42 55 51 51 51 48 67 55 65 114 0.09 18 
6 60 445 192 82 87 94 97 94 93 86 97 108 89 100 91 103 112 108 101 109 100 102 85 78 85 102 105 113 91 105 104 95 115 95 85 81 78 89 84 109 91 100 101 83 96 103 107 83 87 89 98 83 96 90 91 91 100 111 80 104 91 88 94 111 116 109 95 77 78 104 91 93 106 288 0.02 4 
7 123 472 52 22 25 28 26 23 26 23 26 25 25 26 27 27 22 26 29 22 25 25 24 25 27 24 25 26 27 28 25 26 25 27 24 27 26 23 27 24 23 27 26 33 24 28 27 25 26 26 25 27 25 25 26 25 23 27 30 24 26 25 26 26 26 24 24 26 25 28 27 27 26 78 0.05 10 
8 360 274 273 89 93 90 93 89 90 89 95 92 92 96 91 93 88 89 87 88 85 93 91 91 89 89 89 92 95 88 87 91 89 90 93 91 91 88 92 87 89 90 93 89 91 87 90 92 87 88 90 89 88 85 91 87 89 92 93 94 91 89 89 90 88 90 92 87 92 89 91 91 93 364 0.06 12 
9 175 108 158 81 72 78 76 72 80 80 83 84 82 86 76 84 79 81 79 81 78 84 85 69 78 80 81 76 79 78 74 78 82 83 79 78 80 79 75 78 81 77 79 75 76 87 80 79 82 84 74 85 78 70 82 83 75 76 73 75 77 78 81 84 79 74 78 71 84 84 78 81 83 237 0.06 12 
10 130 87 10 10 19 15 17 6 3 1 19 13 15 5 7 6 1 0 0 19 18 27 4 9 7 0 4 5 8 19 2 20 0 4 15 9 0 2 16 9 24 10 0 1 11 19 21 7 4 0 4 13 21 16 9 14 16 5 5 21 18 0 0 16 12 32 6 0 0 4 11 27 10 20 0.06 12 
11 137 185 102 34 36 40 30 31 35 34 39 31 31 33 40 41 35 31 35 34 28 33 33 33 31 32 30 35 36 34 34 35 37 36 30 34 37 33 30 29 32 35 37 30 38 31 32 35 37 36 35 31 31 35 39 37 31 32 30 34 37 33 36 34 33 33 31 31 34 33 36 35 35 136 0.08 16 
12 484 25 132 39 46 33 54 55 24 44 40 33 30 38 36 47 44 40 32 39 16 58 38 47 53 49 35 49 38 54 41 26 26 38 47 40 46 25 37 37 34 38 56 35 63 43 36 56 38 50 32 34 49 39 19 50 34 29 68 24 38 37 61 20 21 38 56 48 58 74 43 41 41 176 0.08 16 
13 400 18 186 107 96 93 100 97 88 98 99 102 93 90 93 95 98 84 87 107 104 86 85 78 96 99 85 101 96 103 98 93 95 95 101 82 94 92 94 88 89 93 94 98 108 89 93 87 85 84 99 86 96 82 95 94 98 81 97 95 91 82 94 85 86 78 94 86 91 91 84 102 94 279 0.02 4 
14 230 15 30 26 24 34 26 24 29 21 34 34 11 38 27 21 38 41 38 15 35 26 24 35 27 11 34 41 20 19 37 25 21 39 2 20 32 27 13 18 37 38 25 43 28 29 33 29 30 15 11 27 29 28 15 42 29 33 30 38 32 36 16 26 33 24 41 35 36 35 44 13 38 60 0.05 10 
