15 20 1329
0 266 108 2832 2056 2060 2044 2061 2042 2056 2062 2054 2049 2068 2050 2035 2053 2059 2059 2059 2049 2071 2055 2045 0.01
1 442 235 65 61 68 76 63 60 78 61 67 71 62 73 56 60 80 52 78 69 67 54 84 75 60 55 50 59 57 45 61 47 61 74 56 66 65 72 63 65 70 61 60 65 50 65 47 66 72 61 68 54 79 73 46 60 64 71 67 66 76 61 58 75 52 73 48 69 80 66 67 57 64 130 0.08 16 
2 94 145 22 14 3 6 10 9 8 5 12 4 10 9 6 12 17 14 7 9 12 13 29 8 19 6 3 2 6 9 15 0 5 20 16 13 8 16 12 5 7 8 7 15 8 8 19 12 6 15 14 9 8 13 9 12 15 13 8 11 13 10 2 6 10 12 7 10 13 13 0 7 13 33 0.03 6 
3 109 346 276 90 81 92 87 88 86 88 90 86 92 92 99 96 85 89 85 95 88 92 95 88 87 98 102 92 93 85 90 77 106 92 90 102 101 90 90 99 95 87 97 101 86 99 87 88 94 96 80 100 92 103 86 93 90 98 85 92 106 93 89 96 91 85 88 92 100 94 87 98 86 368 0.07 14 
4 70 383 71 69 75 75 63 67 73 63 77 76 71 84 65 61 63 60 71 66 76 83 70 71 68 72 59 56 63 70 65 71 73 69 69 82 77 78 64 62 62 73 65 76 69 77 83 65 71 64 71 61 56 69 73 73 61 72 78 67 68 70 64 64 81 77 73 77 79 75 69 69 79 142 0.09 18 
5 186 373 48 20 14 22 27 13 30 28 21 20 30 26 23 23 16 27 33 14 21 19 20 23 17 19 18 13 28 24 15 26 20 17 23 23 31 11 19 18 17 19 39 23 32 25 32 19 25 27 23 30 21 20 13 31 24 18 29 25 28 28 19 23 24 17 20 21 27 26 22 30 23 72 0.06 12 
6 438 28 156 80 78 77 80 72 80 82 80 79 78 75 77 74 77 75 77 73 84 78 74 75 70 82 78 80 74 81 74 78 73 84 80 90 76 80 76 81 85 76 73 83 79 80 72 74 77 83 83 73 85 74 78 71 83 77 77 75 76 78 79 76 74 80 74 68 71 79 75 80 78 234 0.07 14 
7 246 168 102 35 38 34 33 28 38 34 32 35 33 35 33 27 36 36 32 34 33 31 34 29 31 33 31 31 38 31 35 33 28 36 38 34 33 33 36 33 33 30 26 29 33 32 35 28 34 30 32 35 35 30 34 37 34 38 28 39 30 28 33 37 36 38 36 28 31 31 33 37 39 136 0.05 10 
8 112 334 66 19 22 22 19 28 22 25 16 21 22 23 25 21 15 24 10 27 22 22 21 21 27 21 21 26 23 15 21 19 14 20 17 17 21 19 19 25 15 19 28 16 12 23 20 23 19 26 19 15 28 24 27 27 29 21 21 22 20 24 14 21 19 24 25 21 20 25 22 24 25 88 0.09 18 
9 206 169 188 94 97 93 91 92 100 97 94 101 94 93 93 98 96 85 82 100 98 93 94 90 84 90 100 94 96 92 92 96 96 101 86 95 99 95 99 95 81 85 87 98 90 99 89 99 96 89 95 88 89 101 98 97 90 92 96 96 88 90 81 97 93 87 100 96 100 93 89 93 100 282 0.04 8 
10 293 236 297 95 85 104 89 92 85 110 94 83 113 96 96 93 100 98 94 103 117 91 83 106 97 102 98 94 98 94 99 112 100 100 94 99 98 105 100 105 98 99 99 86 98 103 103 100 99 99 91 102 97 91 91 101 95 103 98 98 95 93 97 104 97 96 91 95 98 104 101 84 112 396 0.04 8 
11 187 316 120 50 52 47 64 58 53 66 57 60 72 53 71 47 68 62 60 66 59 55 57 69 55 64 56 58 58 63 60 58 60 80 58 38 57 48 58 43 60 58 53 74 54 69 60 70 70 60 57 56 50 62 53 62 69 52 55 56 65 54 59 60 61 66 54 55 48 65 53 58 59 180 0.06 12 
12 225 227 285 83 96 90 82 103 87 92 96 79 88 92 104 96 92 98 90 97 91 93 101 88 91 95 98 100 94 107 104 93 98 100 85 101 97 98 94 100 111 94 90 95 107 84 90 100 105 108 109 85 97 94 81 83 79 94 90 103 89 105 86 87 104 103 98 101 110 88 86 118 88 380 0.05 10 
13 265 20 108 32 31 30 40 44 41 30 38 36 34 36 41 34 28 37 29 41 35 47 33 31 51 28 35 35 39 30 42 42 28 28 36 44 31 39 25 37 37 30 47 47 29 40 40 33 38 30 40 30 37 37 39 39 32 35 34 33 39 27 23 39 30 38 32 36 39 35 42 35 33 144 0.02 4 
14 487 130 74 47 29 42 37 37 38 37 38 38 30 35 39 39 39 31 38 36 36 37 31 42 37 41 29 33 39 40 33 31 33 31 38 39 41 43 38 40 44 32 35 36 39 40 31 36 37 35 38 44 36 42 38 44 33 35 34 33 35 38 39 39 38 37 36 35 34 38 38 37 33 111 0.07 14 
15 262 20 68 71 74 73 62 62 61 55 71 66 80 86 74 69 66 77 66 74 75 76 72 65 61 59 63 81 77 69 73 56 77 61 63 59 65 73 65 86 63 74 79 70 70 59 61 68 65 74 61 75 66 74 63 80 72 64 68 77 72 73 75 73 55 72 69 67 70 61 70 74 60 136 0.05 10 
