125 10 10585
0 151 266 21618 17125 17126 17123 17126 17127 17125 17137 17131 17136 17133 0.01
1 361 458 160 77 77 83 72 74 81 83 78 77 84 79 80 85 80 79 72 84 84 77 70 72 79 78 83 86 85 75 83 75 87 75 87 78 87 82 78 76 77 79 83 80 82 82 83 82 78 85 83 79 78 85 79 84 78 78 84 67 82 60 68 240 0.03 6 
2 140 127 108 28 37 27 40 39 43 35 32 38 36 41 47 33 36 33 31 34 34 40 34 40 33 34 36 37 32 39 27 27 39 38 26 37 41 27 33 34 38 31 42 33 41 31 36 36 30 32 43 35 35 44 28 39 37 39 30 32 38 43 35 144 0.06 12 
3 67 420 141 47 45 39 44 40 50 47 34 43 45 45 31 46 30 48 53 49 40 37 57 57 43 38 66 61 29 46 44 53 56 34 31 52 69 43 52 58 38 42 50 51 39 52 30 34 38 57 50 63 47 44 42 51 36 37 41 51 36 54 51 188 0.08 16 
4 384 105 34 33 33 30 32 36 30 38 14 41 40 33 31 28 30 37 33 30 30 35 33 41 43 43 32 36 37 24 44 30 37 34 35 52 27 27 43 49 26 28 30 31 50 22 27 36 32 33 36 33 38 53 25 48 47 25 35 25 47 25 41 68 0.05 10 
5 426 352 29 30 26 30 43 12 34 25 19 27 32 40 33 31 42 23 30 34 36 21 24 35 24 39 34 24 11 26 33 30 27 13 25 41 23 23 24 18 42 15 31 34 26 13 40 33 22 28 32 25 29 21 24 21 38 20 31 24 33 30 31 58 0.09 18 
6 486 11 93 94 94 92 104 95 98 106 102 87 99 89 87 86 111 92 100 103 88 117 98 87 91 90 96 101 91 87 94 92 81 95 99 100 85 96 116 95 93 93 104 85 94 104 107 88 94 94 89 81 104 86 88 93 83 102 80 80 90 73 88 186 0.03 6 
7 247 87 57 36 53 56 58 61 43 55 66 60 46 68 57 73 44 55 76 56 64 55 36 69 43 57 55 48 54 36 58 75 49 63 58 60 44 54 66 46 64 45 56 51 49 54 48 52 54 73 65 70 63 64 64 54 49 50 59 57 53 71 76 114 0.03 6 
8 348 420 33 35 34 31 31 31 29 36 31 32 31 29 30 32 33 35 31 34 32 35 34 34 32 31 32 31 30 33 33 35 32 32 32 32 32 34 35 30 33 30 33 30 30 31 31 33 34 33 31 31 31 32 33 31 31 32 32 30 33 30 34 66 0.02 4 
9 129 304 54 30 42 29 19 23 26 29 28 50 24 9 26 40 13 25 38 47 38 46 35 6 19 22 26 18 10 29 28 22 19 33 44 34 32 34 13 17 9 0 29 23 36 28 12 16 28 14 27 27 28 31 19 29 17 29 18 33 15 12 39 81 0.08 16 
10 167 232 176 88 82 93 85 91 88 89 86 89 88 86 92 85 93 87 89 86 82 84 96 83 89 85 84 95 85 84 94 91 86 90 87 85 87 89 90 91 86 87 90 93 92 89 88 92 86 89 87 86 96 87 95 96 86 89 88 93 92 85 97 264 0.03 6 
11 24 248 123 38 38 41 38 43 43 38 39 41 42 40 39 38 36 42 38 41 40 40 42 39 41 39 41 44 39 41 39 39 41 39 41 38 37 40 40 42 41 41 42 43 43 39 41 44 41 37 42 38 42 41 42 44 40 37 41 40 36 39 46 164 0.04 8 
12 275 267 300 98 98 95 105 110 101 101 100 95 96 89 89 105 93 92 112 97 100 102 103 109 96 99 99 98 87 102 103 103 112 97 94 94 104 93 95 108 90 99 109 107 103 105 93 99 102 107 101 99 101 101 102 102 97 102 102 98 97 102 99 400 0.04 8 
13 251 201 25 25 32 35 31 17 26 34 33 27 27 31 25 30 28 28 29 25 28 24 22 36 25 22 23 33 19 27 23 30 27 29 18 23 25 21 22 16 23 21 22 18 25 25 33 28 28 28 23 21 15 24 25 31 26 22 25 38 24 30 35 50 0.02 4 
14 214 482 123 39 38 40 39 43 37 42 40 42 46 42 38 38 41 39 37 38 42 36 35 38 39 41 44 43 44 39 48 39 42 44 43 38 35 40 44 41 37 43 38 43 43 38 42 34 40 41 40 48 38 42 41 41 42 39 42 42 41 45 43 164 0.06 12 
15 453 459 33 30 35 31 32 31 30 33 36 31 34 33 30 32 30 32 32 31 28 30 31 32 29 33 36 30 29 31 31 34 32 32 34 31 34 31 37 30 35 31 33 29 34 29 33 30 34 29 30 33 29 30 36 32 32 32 32 33 34 32 34 66 0.02 4 
16 346 69 54 56 61 56 68 40 44 44 56 58 53 63 59 54 44 62 49 55 47 47 57 51 47 58 55 48 55 53 50 43 57 61 52 64 54 58 65 54 52 45 51 52 53 49 49 59 61 57 50 54 57 74 49 59 60 65 58 61 49 60 54 108 0.03 6 
17 311 151 255 80 79 82 84 86 85 81 83 77 89 85 84 82 80 81 85 74 73 88 87 87 84 89 76 84 86 86 84 85 87 76 86 81 93 80 88 80 85 84 83 91 90 82 89 86 82 74 74 81 82 89 80 81 81 90 84 75 78 82 91 340 0.05 10 
