125 5 10575
0 254 373 20629 14498 14500 14498 14501 14500 0.01
1 472 403 84 48 31 54 58 25 37 25 36 33 40 51 42 31 42 31 59 23 41 28 37 38 34 51 41 35 45 43 47 44 60 49 47 59 23 50 28 57 41 34 38 40 42 42 41 42 36 42 52 52 48 40 53 42 25 56 126 0.04 8 
2 383 298 29 37 33 34 23 22 11 33 28 35 30 27 25 22 30 29 22 27 26 20 22 11 24 35 36 25 30 16 22 25 37 33 26 27 35 35 33 31 25 22 36 26 30 26 30 29 24 30 33 36 33 23 35 23 7 32 58 0.09 18 
3 207 455 136 72 70 75 67 60 73 52 77 58 78 64 73 62 69 71 64 53 81 57 73 64 79 69 78 76 58 68 70 92 56 62 68 70 74 71 76 68 64 71 56 58 58 56 58 84 57 76 67 64 69 70 82 67 75 47 204 0.07 14 
4 144 194 93 92 93 96 94 92 94 96 93 93 93 93 94 96 94 90 95 90 91 93 94 94 93 91 94 92 95 91 90 92 92 96 93 93 92 93 90 96 92 97 91 91 88 96 94 92 91 93 92 92 91 93 94 90 91 96 186 0.07 14 
5 48 37 87 23 25 22 28 28 31 25 24 26 28 33 37 22 43 21 26 29 31 34 32 31 32 26 32 25 38 29 29 18 31 24 21 35 31 18 30 26 24 39 29 34 35 31 37 24 34 25 28 30 28 38 36 31 24 34 116 0.06 12 
6 295 323 92 48 51 44 55 46 46 40 42 36 49 44 48 50 44 51 50 47 55 42 46 33 51 47 47 54 45 44 38 48 45 52 35 42 51 39 42 56 39 48 39 42 41 46 40 45 45 47 41 45 55 44 47 49 43 49 138 0.07 14 
7 424 414 153 48 36 53 55 39 50 46 43 47 61 48 56 55 47 56 48 48 57 59 41 50 42 42 50 58 52 50 49 63 45 52 49 43 54 50 49 37 55 45 58 49 46 47 44 41 51 48 37 64 36 51 51 48 57 52 204 0.03 6 
8 355 153 183 82 71 68 49 55 53 41 56 41 50 65 66 52 72 63 64 68 82 51 52 64 53 67 53 73 49 53 60 62 64 58 59 72 52 68 64 63 54 76 54 62 65 39 48 61 60 49 74 57 85 57 77 61 61 54 244 0.08 16 
9 352 425 66 23 18 23 19 22 19 28 21 19 23 18 20 23 22 23 20 20 20 20 20 18 19 15 21 23 23 21 23 19 22 22 26 23 19 21 26 23 27 17 22 21 21 19 22 20 20 26 21 24 15 23 23 17 18 21 88 0.04 8 
10 261 450 153 50 52 46 52 55 58 47 37 28 50 54 55 57 31 68 54 50 39 41 57 68 38 52 49 41 62 53 71 60 40 59 62 51 52 57 66 62 62 43 49 43 43 44 64 55 54 52 43 43 40 50 55 45 59 57 204 0.03 6 
11 46 287 33 28 34 25 36 43 30 32 34 24 38 21 33 25 40 31 30 31 28 42 28 37 27 32 24 38 38 30 31 22 25 34 37 27 32 30 35 33 31 27 45 31 32 37 39 36 24 37 34 30 35 31 29 30 32 32 66 0.05 10 
12 64 324 46 32 26 28 25 23 28 30 18 16 31 21 18 13 16 16 23 27 27 12 27 18 13 21 17 21 25 22 30 31 21 15 22 25 30 17 17 22 43 9 23 22 35 26 15 30 14 21 23 15 21 29 38 19 19 28 69 0.06 12 
13 456 186 243 80 81 84 68 83 98 81 76 73 97 82 78 81 79 74 84 73 74 81 78 94 92 81 75 81 84 80 87 82 87 80 90 78 74 80 77 70 77 87 82 75 94 82 82 68 79 77 81 73 86 93 74 75 74 80 324 0.07 14 
14 371 209 258 86 87 83 86 82 84 87 84 85 85 87 84 88 83 84 87 89 88 85 88 83 89 87 82 88 83 84 83 85 89 87 83 84 86 87 82 86 87 86 83 89 83 84 85 87 88 88 85 88 86 85 85 88 86 87 344 0.06 12 
15 63 219 162 82 77 79 80 79 78 81 78 83 78 80 83 80 84 82 79 81 81 84 79 84 81 79 81 84 80 80 81 81 79 78 82 79 80 80 79 85 83 79 80 78 79 80 80 84 79 81 80 80 83 80 80 80 77 79 243 0.07 14 
16 145 452 102 49 49 51 51 51 54 50 52 52 53 53 50 48 50 49 51 50 49 51 49 50 50 51 53 50 52 47 51 51 51 52 48 49 51 50 53 53 52 51 51 50 45 51 49 51 53 51 53 46 50 48 51 50 47 51 153 0.07 14 
17 441 472 190 95 94 95 98 94 95 97 96 93 97 97 97 92 93 91 94 96 94 92 97 97 93 95 98 91 95 96 96 95 94 95 96 96 92 94 96 94 96 94 91 95 95 94 92 96 96 96 97 91 98 93 94 91 94 98 285 0.04 8 
18 277 111 12 4 7 13 18 7 0 13 7 8 0 11 16 0 17 1 16 4 8 3 12 14 11 13 3 27 8 16 15 12 8 8 7 1 27 15 10 25 28 10 16 24 6 11 9 11 10 15 23 18 12 11 16 15 20 9 24 0.03 6 
19 294 447 172 86 85 82 89 79 81 90 87 83 89 83 82 91 91 77 88 82 89 88 95 88 89 83 82 82 82 80 83 85 88 85 82 79 88 80 89 86 81 79 84 90 85 86 87 80 87 87 83 87 86 91 87 94 85 89 258 0.02 4 
20 374 211 98 94 96 99 97 100 102 95 93 93 93 92 99 97 105 97 98 100 96 94 93 97 94 100 96 93 96 95 98 100 96 97 100 95 98 96 94 92 100 98 96 95 102 101 93 98 94 94 103 98 93 100 98 94 98 94 196 0.07 14 
21 483 56 87 29 31 28 25 30 29 26 29 29 29 27 28 27 25 27 26 29 26 25 30 28 26 24 26 28 28 28 30 33 25 29 27 25 26 28 29 27 28 28 29 32 30 28 30 27 30 28 32 27 31 27 29 27 30 29 116 0.07 14 
22 214 66 136 73 62 69 66 64 69 67 71 70 71 62 69 72 70 68 67 69 64 68 65 74 72 62 66 70 66 72 72 60 69 65 65 67 68 61 69 63 66 65 75 68 72 71 63 62 67 67 73 73 68 68 69 74 63 69 204 0.06 12 
23 479 77 228 77 78 68 60 77 71 80 89 73 71 75 71 83 80 68 77 63 52 81 57 72 89 81 76 70 72 91 52 63 74 76 60 76 88 77 72 74 80 72 75 87 74 58 72 88 68 88 69 67 77 79 72 84 79 63 304 0.05 10 
24 263 305 108 35 36 36 41 37 33 37 34 34 38 33 38 36 34 36 36 35 35 36 36 34 36 37 35 37 37 33 37 36 34 37 34 38 36 36 33 38 33 33 35 38 37 34 33 33 33 34 38 35 34 38 35 39 33 34 144 0.03 6 
25 238 411 170 89 86 87 87 80 85 86 91 83 84 85 81 82 76 83 88 86 84 80 80 84 73 87 84 89 79 82 84 82 82 90 90 78 82 76 85 80 86 90 79 85 83 86 85 89 86 84 86 79 73 89 79 85 86 84 255 0.06 12 
26 183 448 31 30 31 28 28 33 27 27 34 34 32 21 31 27 28 30 25 28 35 26 32 34 41 32 23 30 30 30 29 31 25 32 27 34 24 31 15 29 31 24 28 29 28 32 28 26 22 34 25 34 28 35 24 27 35 25 62 0.03 6 
27 467 292 59 60 62 52 55 60 57 65 60 57 55 62 62 57 61 54 67 56 56 58 57 50 61 56 59 61 51 55 47 60 54 57 61 67 53 53 59 69 67 62 49 54 57 51 57 60 60 57 63 52 64 57 54 49 59 56 118 0.06 12 
28 37 3 66 67 63 68 69 69 61 67 71 65 66 62 67 64 68 67 68 74 62 65 66 70 65 67 66 68 64 68 72 66 67 64 68 56 63 80 62 66 65 68 70 67 63 72 60 62 70 66 58 64 69 67 66 72 64 64 132 0.02 4 
29 256 369 58 61 50 56 61 60 60 62 61 57 59 56 52 58 62 57 63 52 59 57 56 55 59 59 61 58 58 57 56 59 58 53 58 56 58 57 58 57 58 55 54 60 62 60 54 53 60 62 53 62 57 60 51 56 57 57 116 0.02 4 
30 387 373 10 20 24 16 14 7 4 0 8 7 5 17 13 13 0 5 17 17 22 0 0 9 9 0 0 9 18 13 9 7 11 7 10 17 12 13 3 0 26 18 11 15 12 0 16 1 21 5 4 9 15 1 16 11 19 0 20 0.03 6 
31 4 238 63 59 51 62 75 63 62 50 63 64 58 70 60 60 52 72 65 67 47 67 52 70 66 60 53 62 66 50 62 62 63 65 61 56 68 77 73 66 52 53 65 66 81 69 46 79 70 62 63 71 58 54 58 57 63 54 126 0.08 16 
32 420 62 120 34 44 41 41 41 43 27 39 35 37 31 41 45 33 39 44 46 43 29 47 40 38 33 36 41 33 40 39 41 40 32 41 38 37 38 37 46 40 40 35 41 45 45 38 40 39 52 41 44 44 37 39 37 43 40 160 0.09 18 
33 176 471 60 20 17 19 29 16 15 10 25 23 26 22 16 21 19 25 25 26 20 16 18 18 24 26 20 24 22 19 29 22 31 27 23 17 9 29 7 27 18 25 26 14 25 27 12 6 18 16 26 16 30 28 2 20 15 16 80 0.08 16 
