50 5 3832
0 167 120 8132 6352 6358 6344 6347 6338 0.01
1 286 159 88 41 42 42 42 46 42 41 45 44 45 45 46 43 42 42 46 43 42 41 45 45 42 43 42 43 48 45 44 44 43 46 44 41 43 41 42 45 46 46 44 42 41 46 47 41 43 44 47 43 41 45 43 45 43 44 132 0.08 16 
2 208 385 162 53 50 57 58 53 57 56 55 52 61 56 46 47 54 56 58 49 55 49 48 48 52 54 49 55 58 51 49 54 55 51 53 54 50 55 56 59 53 48 50 55 52 49 50 55 59 56 57 61 49 43 65 49 50 55 216 0.05 10 
3 236 44 30 4 21 10 0 7 10 18 16 15 3 12 2 15 10 12 4 0 8 0 3 22 11 0 15 11 1 23 18 22 11 22 0 4 0 17 0 13 3 23 0 6 4 17 15 4 0 6 4 28 0 0 0 2 28 7 40 0.02 4 
4 485 38 184 94 94 96 100 97 95 96 95 101 94 91 88 77 91 92 88 75 91 88 86 101 93 84 91 93 94 93 97 89 94 87 91 78 80 84 97 99 83 101 88 77 94 108 106 88 98 93 94 100 94 94 99 95 84 100 276 0.02 4 
5 73 125 162 50 50 52 43 70 49 47 42 49 69 47 37 60 65 52 54 42 57 44 62 47 75 53 40 47 57 60 61 60 49 48 60 44 54 44 52 62 50 55 44 48 59 60 45 56 54 61 58 58 66 56 55 32 61 53 216 0.08 16 
6 267 172 58 58 59 62 61 57 59 53 61 66 51 60 63 59 63 45 66 58 61 54 58 58 53 57 62 49 54 64 58 57 59 56 54 58 59 69 63 47 63 65 54 66 62 65 59 53 59 65 57 62 62 63 53 69 67 62 116 0.07 14 
7 304 461 177 48 58 50 67 48 59 57 63 60 68 59 65 52 59 57 56 62 51 49 54 58 54 61 54 61 63 54 57 66 70 48 58 59 53 61 57 65 60 69 61 55 57 55 66 59 53 69 64 65 61 64 60 60 56 60 236 0.09 18 
8 496 493 174 78 79 91 83 86 70 81 79 86 94 94 85 82 82 81 90 91 85 84 89 83 80 93 98 90 93 84 87 91 85 81 87 82 84 94 94 84 89 81 100 84 88 85 83 81 89 82 80 83 84 94 84 96 100 90 261 0.09 18 
9 445 186 180 68 64 53 65 59 60 58 65 61 62 58 64 60 58 52 63 58 61 54 60 60 58 63 56 55 58 52 62 66 59 58 58 59 58 55 51 62 59 57 65 60 58 61 52 57 62 60 62 56 58 56 61 57 63 56 240 0.08 16 
10 222 420 130 63 68 73 56 69 63 69 68 76 48 70 44 61 67 66 61 58 60 55 62 67 61 77 69 73 74 57 67 53 86 59 72 60 64 73 79 69 56 70 63 59 60 65 60 65 75 66 55 65 62 63 60 66 66 67 195 0.09 18 
