15 10 1218
0 123 227 2298 2024 2008 2017 2024 2020 2028 2016 2026 2013 2019 0.01
1 261 191 19 24 23 14 8 17 14 12 19 20 14 24 23 11 24 29 28 21 15 14 26 16 31 0 13 12 7 15 29 21 20 6 22 24 21 20 21 25 24 24 17 18 3 17 19 20 28 19 21 15 13 9 18 21 14 17 15 8 25 14 23 38 0.04 8 
2 88 9 90 89 86 92 95 90 91 88 85 93 92 94 92 92 92 89 92 90 90 96 91 88 87 87 90 93 84 92 88 91 95 89 95 92 89 93 92 93 92 88 93 85 96 93 84 90 87 90 90 86 89 94 89 88 87 92 83 87 89 88 92 180 0.03 6 
3 302 19 50 29 20 26 27 14 27 10 25 20 25 38 21 28 6 32 30 23 34 11 18 31 36 36 27 40 30 22 35 11 21 14 20 29 22 16 34 13 24 13 17 27 28 15 30 35 18 23 33 12 20 25 22 26 13 24 31 35 27 27 17 75 0.02 4 
4 432 238 65 64 54 68 64 78 79 58 78 63 67 71 64 58 68 67 49 68 59 74 54 69 61 54 73 56 50 72 72 64 61 71 62 52 58 75 68 73 59 56 83 75 77 58 60 52 62 60 59 59 71 64 63 80 63 61 68 75 66 63 65 130 0.08 16 
5 206 373 90 45 46 44 40 37 44 44 40 45 49 49 44 45 46 45 44 39 43 51 39 39 44 43 43 41 42 36 49 45 49 37 47 43 44 45 48 46 39 46 42 44 43 51 38 46 45 47 52 39 46 48 54 43 39 41 41 48 31 41 42 135 0.04 8 
6 27 50 77 62 72 62 82 63 83 80 67 73 88 94 89 82 84 85 68 68 65 72 64 86 56 87 66 85 72 79 84 82 94 79 82 88 75 78 69 60 86 70 95 46 85 71 65 94 91 75 81 76 90 69 79 96 89 75 96 89 89 76 75 154 0.04 8 
7 487 271 42 15 10 11 12 14 16 9 8 21 6 6 13 13 7 18 16 17 21 16 7 13 10 18 15 17 1 11 15 9 13 6 12 1 6 11 20 15 12 17 0 13 17 11 19 23 22 13 3 19 21 18 12 17 20 2 8 17 7 13 11 56 0.03 6 
8 448 23 54 53 57 54 51 51 57 52 55 52 56 51 51 54 54 53 57 56 52 52 55 53 52 53 54 54 57 54 53 52 51 53 54 51 57 55 54 55 51 53 52 53 57 51 52 52 51 51 54 54 52 56 55 55 50 54 53 58 53 51 55 108 0.05 10 
9 326 0 152 77 71 85 84 82 86 67 87 75 76 66 53 68 91 85 82 83 66 88 90 76 70 86 79 62 83 61 76 91 75 77 67 89 73 51 60 92 61 74 73 73 66 75 71 72 83 68 71 69 59 73 72 80 88 64 60 82 68 79 77 228 0.03 6 
10 334 229 54 51 40 53 47 52 51 52 51 46 58 53 53 58 57 62 64 51 51 57 52 48 58 52 51 49 59 46 48 53 50 53 46 56 54 45 45 64 50 40 58 60 46 54 40 46 50 58 63 44 42 51 45 59 39 53 54 41 47 57 49 108 0.07 14 
11 249 471 249 84 82 80 89 79 82 82 84 85 82 82 79 82 83 85 85 80 84 82 79 82 84 81 83 80 85 85 82 82 83 85 86 84 80 83 82 87 81 78 88 81 84 84 78 83 85 88 85 87 83 78 82 84 86 83 85 73 79 78 86 332 0.09 18 
12 171 351 64 28 37 33 11 28 26 23 25 31 30 62 45 32 30 52 32 23 15 9 33 44 28 27 52 46 41 34 23 37 34 49 44 20 18 47 26 35 41 21 20 34 30 25 28 14 39 29 16 49 14 40 23 29 29 30 41 24 35 29 40 96 0.04 8 
13 156 315 72 25 23 24 36 23 31 35 31 20 31 26 25 36 11 15 27 31 15 19 14 12 23 21 16 26 23 32 16 29 28 27 17 28 28 5 13 19 31 24 33 24 36 17 20 33 37 26 26 35 33 23 21 7 25 33 36 31 31 28 21 96 0.02 4 
14 147 322 108 57 50 62 39 53 56 52 45 61 56 43 52 57 65 60 52 53 52 55 42 62 50 54 68 57 36 56 54 54 53 56 42 54 57 60 55 57 56 55 53 50 55 45 64 38 55 60 52 60 63 63 49 47 48 55 47 53 58 52 60 162 0.04 8 
15 168 393 300 103 99 104 105 99 96 108 97 95 103 95 93 98 104 107 101 90 100 106 94 103 96 104 93 98 97 101 99 92 112 87 97 105 101 97 93 106 104 87 90 110 96 110 102 95 104 96 97 100 101 99 99 106 108 96 94 93 98 105 101 400 0.03 6 
