25 5 1848
0 481 57 3518 3154 3149 3151 3151 3143 0.01
1 45 273 20 29 14 23 15 17 17 16 19 18 21 18 21 22 13 22 25 18 11 24 18 22 6 29 27 19 16 19 30 25 24 18 16 25 20 19 18 17 20 17 22 17 18 29 23 13 21 20 20 10 20 28 21 16 25 11 40 0.02 4 
2 349 329 26 1 18 17 8 10 13 15 7 11 6 11 16 11 16 7 4 1 7 12 24 9 12 5 17 19 0 9 15 23 3 12 6 13 12 5 17 9 4 10 16 18 16 0 24 9 7 15 20 5 17 7 19 12 15 10 39 0.02 4 
3 151 209 82 40 44 37 42 46 34 39 39 44 30 38 44 45 31 36 40 37 38 44 48 32 39 45 35 40 50 47 39 36 40 36 39 42 38 38 37 33 44 40 50 36 44 37 33 47 42 43 28 43 37 35 41 41 30 44 123 0.05 10 
4 431 335 11 9 9 11 12 10 12 14 13 9 9 10 10 11 11 11 9 11 10 11 9 10 9 11 14 12 11 12 8 8 9 11 10 13 13 13 11 14 13 8 9 12 11 10 9 10 12 13 9 10 9 14 11 10 12 10 22 0.03 6 
5 44 266 13 13 13 12 11 10 17 13 6 6 17 15 5 7 16 12 11 7 17 6 16 10 14 7 13 12 8 14 15 15 7 9 14 18 6 11 15 13 5 14 17 11 19 20 14 8 12 9 12 9 12 10 16 11 0 24 26 0.08 16 
6 36 360 34 37 38 55 47 22 33 26 34 37 24 22 30 23 37 41 33 25 26 40 20 22 31 40 31 27 26 38 38 26 35 28 39 34 25 26 40 36 25 42 36 47 37 22 52 38 52 16 26 42 25 19 39 24 42 34 68 0.09 18 
7 169 60 159 44 58 51 57 49 53 45 50 44 56 64 45 65 59 53 49 41 65 61 62 47 56 51 44 52 43 55 60 57 49 51 59 61 59 55 52 50 53 50 65 57 46 53 55 61 48 55 55 57 49 59 51 55 49 62 212 0.02 4 
8 288 110 55 48 59 58 71 57 72 39 56 53 62 70 52 63 44 43 55 67 59 68 50 56 80 57 61 56 50 52 60 57 64 57 59 43 43 59 65 48 54 58 35 62 60 41 53 49 60 52 53 80 66 64 56 44 51 69 110 0.09 18 
9 295 106 282 94 90 92 96 93 94 92 104 95 89 87 91 96 93 96 94 91 86 94 97 96 89 93 94 92 94 92 95 96 93 95 93 91 90 93 96 90 93 88 89 96 93 93 96 95 95 96 90 90 93 89 103 94 86 89 376 0.04 8 
10 329 210 25 22 24 27 32 24 31 27 22 35 31 18 24 34 23 26 24 21 22 31 33 32 21 33 29 26 42 7 26 13 19 19 41 19 30 29 20 19 31 17 33 29 37 28 14 32 21 19 26 24 17 31 20 20 33 43 50 0.02 4 
11 217 306 21 10 17 14 17 29 22 8 12 21 37 32 15 3 36 14 7 24 7 6 23 31 36 36 32 18 14 17 11 37 27 19 14 17 21 20 34 32 29 19 6 19 32 11 18 22 39 15 26 17 33 17 23 14 22 24 42 0.02 4 
