15 20 835
0 382 416 1461 1683 1660 1663 1653 1668 1678 1672 1658 1646 1654 1652 1682 1660 1655 1668 1665 1665 1665 1677 1677 0.01
1 225 293 30 18 25 47 25 17 9 24 41 49 15 16 21 29 18 17 21 32 68 43 11 12 33 74 20 10 19 29 28 38 16 15 54 27 18 24 17 31 57 28 11 14 20 48 29 14 20 33 87 29 16 11 44 31 16 19 3 32 26 13 12 8 22 46 17 12 14 20 47 20 8 60 0.06 12 
2 289 201 92 49 78 137 107 40 44 107 165 76 49 38 104 153 109 46 37 102 158 104 46 43 104 184 81 45 47 107 139 83 45 53 78 128 96 44 46 81 131 94 52 39 85 137 106 51 55 79 168 86 45 49 86 139 77 48 45 90 160 101 37 39 95 151 106 49 39 97 153 90 39 184 0.08 16 
3 4 165 31 14 22 43 20 9 14 28 56 24 21 18 26 69 29 15 14 29 59 33 13 13 34 55 29 10 18 23 52 36 14 16 34 36 24 13 13 27 48 42 18 13 30 63 34 12 13 39 41 32 11 10 30 53 21 16 15 19 54 42 11 16 28 59 26 13 12 32 55 27 13 62 0.07 14 
4 475 258 108 9 37 39 35 17 22 49 43 15 23 18 51 63 32 26 17 31 61 36 22 19 45 60 37 15 13 24 56 35 14 24 34 31 39 13 13 31 72 35 18 13 42 25 43 20 14 37 70 38 17 18 27 24 21 17 12 51 77 30 18 14 30 62 38 18 19 40 67 20 10 144 0.04 8 
5 346 318 172 40 86 140 90 40 62 68 185 85 49 53 99 125 89 36 35 67 178 72 45 45 86 132 95 42 42 91 138 98 44 39 93 128 100 46 39 81 171 93 50 55 110 104 87 30 49 95 181 81 43 51 89 161 76 35 48 72 128 91 44 34 100 161 97 53 36 77 186 88 33 258 0.02 4 
6 73 413 24 11 28 55 26 10 8 26 45 29 9 9 23 48 17 11 13 20 42 23 13 10 18 43 23 10 13 22 43 18 11 10 17 32 27 13 11 27 37 22 15 10 31 32 24 11 10 19 38 21 13 10 22 38 26 11 10 21 43 23 9 12 19 37 15 14 13 21 38 20 10 48 0.06 12 
7 264 413 10 3 2 47 6 1 1 0 21 6 3 7 0 43 13 0 0 13 15 28 0 3 22 19 9 5 2 8 19 25 4 3 4 28 15 0 2 15 9 13 14 6 12 31 1 10 5 16 12 4 2 3 6 33 19 10 0 17 16 0 8 5 20 0 0 7 2 3 18 0 10 20 0.03 6 
8 81 137 44 22 53 78 46 23 19 60 93 35 16 25 55 51 51 21 21 40 85 51 25 18 52 64 35 22 16 53 82 37 20 16 52 68 43 18 25 40 69 37 23 22 33 69 39 22 21 44 65 38 17 14 49 100 51 26 20 54 81 41 19 18 35 76 49 16 21 35 84 33 19 88 0.05 10 
9 316 165 23 13 28 45 24 12 11 23 30 26 10 10 19 39 23 10 10 28 34 25 11 14 26 40 19 11 10 31 42 25 12 15 17 30 17 10 9 22 33 24 9 10 25 37 25 16 11 17 28 26 13 11 18 29 21 11 14 19 42 21 13 9 23 39 27 12 11 25 33 24 15 46 0.02 4 
10 196 412 30 6 13 18 20 2 1 21 21 4 6 4 5 38 4 9 0 23 19 23 8 0 5 25 25 11 5 10 51 7 3 6 0 26 4 14 2 0 0 26 12 0 25 42 11 6 8 30 29 20 7 1 13 0 19 4 13 22 15 21 5 8 18 48 10 7 0 23 25 43 16 45 0.06 12 
11 428 309 10 2 0 19 1 2 3 5 33 10 7 4 13 16 27 4 3 3 11 2 11 9 5 22 18 12 0 19 0 4 8 10 9 23 2 8 8 5 3 8 0 8 11 11 9 1 1 15 21 30 5 0 0 30 1 2 5 7 0 1 6 3 9 35 12 0 4 21 32 2 4 20 0.08 16 
12 218 319 172 44 73 137 95 40 38 85 133 96 48 43 72 127 80 46 54 97 159 83 36 33 76 117 96 44 39 77 139 86 41 39 100 128 82 51 40 80 157 77 45 44 77 153 74 49 38 108 151 100 47 40 89 161 90 45 51 62 162 91 49 39 83 149 92 51 34 79 133 77 45 258 0.04 8 
13 68 37 30 0 26 19 16 0 2 12 20 5 6 0 7 57 13 5 12 18 17 21 2 7 4 20 16 0 3 1 40 1 5 13 20 0 13 0 6 0 13 15 2 3 8 14 35 8 0 13 20 8 8 13 18 31 8 4 0 17 39 9 4 14 26 30 4 10 15 6 36 14 10 40 0.04 8 
14 24 246 102 12 36 82 40 18 10 37 53 32 20 11 37 73 42 11 21 48 46 27 13 20 19 46 29 15 18 38 43 29 14 17 21 35 25 13 16 42 43 43 21 17 35 57 29 18 19 29 62 40 17 15 38 66 24 7 14 28 55 25 16 8 32 90 29 14 18 45 70 27 10 136 0.02 4 
15 370 213 26 12 26 40 25 12 15 17 30 24 8 12 27 40 22 13 11 32 48 26 15 13 22 40 29 12 16 25 43 24 9 11 24 44 23 11 13 16 39 26 16 14 18 54 24 10 13 22 39 23 11 14 28 55 17 13 19 21 39 22 10 14 20 63 22 14 16 30 32 32 11 52 0.08 16 
