10 10 732
0 365 8 1357 1172 1172 1169 1170 1166 1173 1171 1169 1169 1168 0.01
1 492 58 83 38 94 128 84 44 34 80 142 90 44 40 77 134 82 40 43 77 152 98 35 42 104 148 71 45 35 85 146 75 42 50 91 166 77 41 38 100 128 67 43 37 95 131 72 41 39 95 108 87 41 36 90 145 83 42 41 113 143 82 46 166 0.03 6 
2 43 56 54 9 15 28 17 8 6 19 33 22 11 9 22 21 21 11 8 18 30 11 10 7 19 23 18 10 9 17 28 16 9 5 13 22 14 10 8 22 39 21 10 11 16 24 17 9 10 18 29 17 8 7 24 37 13 9 12 24 31 15 6 72 0.09 18 
3 425 155 135 21 49 86 35 22 17 54 76 54 18 24 42 71 41 19 19 36 91 54 26 21 49 79 35 23 24 51 69 39 22 20 43 76 39 18 21 55 69 47 24 20 37 88 40 22 23 35 71 43 26 26 41 65 48 19 19 52 88 56 21 180 0.06 12 
4 310 402 80 21 36 66 50 22 23 44 55 38 20 19 42 79 33 19 16 40 56 36 22 23 41 58 41 17 25 42 58 39 17 22 32 64 45 21 24 48 74 35 19 14 44 73 40 19 19 37 90 34 19 19 35 66 44 23 24 43 72 39 17 120 0.03 6 
5 446 484 24 7 14 32 13 5 6 12 26 12 5 6 14 20 10 4 6 19 18 13 4 3 13 15 14 7 5 11 29 9 4 5 11 20 18 5 4 8 18 13 5 8 13 23 15 5 5 10 23 15 5 5 9 11 19 6 4 13 32 8 11 36 0.03 6 
6 289 288 188 49 104 150 75 51 50 77 164 98 51 42 93 166 85 48 52 80 161 93 52 43 76 161 86 47 51 83 174 92 54 50 110 161 87 54 38 80 138 84 53 39 77 132 81 38 48 100 161 90 46 42 83 151 112 54 53 76 151 84 48 282 0.04 8 
7 467 332 150 36 59 124 55 24 29 74 122 63 36 32 78 119 86 37 36 62 115 63 34 27 74 117 81 45 37 67 140 84 35 35 73 121 60 34 39 93 111 89 34 47 96 138 78 32 30 87 116 64 41 30 49 110 79 34 35 82 113 61 43 225 0.07 14 
8 399 301 68 5 31 43 14 17 12 42 33 25 9 28 43 29 27 26 24 34 44 35 7 17 42 36 24 19 29 29 58 53 15 16 51 55 33 15 30 41 91 57 27 11 47 61 36 19 16 30 94 41 16 15 23 62 30 18 15 32 47 49 21 102 0.04 8 
9 430 101 60 39 43 114 51 28 27 57 105 62 21 28 57 146 53 26 28 44 126 75 31 32 65 112 45 28 25 44 135 65 23 31 48 91 72 23 23 58 86 62 26 41 56 98 66 29 30 52 116 79 32 29 39 96 61 28 30 51 86 47 32 120 0.06 12 
10 363 414 27 13 32 53 23 11 11 38 43 23 15 17 25 42 34 13 15 20 48 28 15 9 25 41 28 14 10 12 45 21 12 14 27 36 24 12 12 18 37 21 14 14 36 38 21 13 17 31 57 29 15 9 32 36 23 13 10 24 37 23 10 54 0.06 12 
