15 20 1327
0 357 473 2537 1737 1745 1738 1733 1742 1738 1749 1753 1742 1737 1738 1749 1750 1739 1737 1742 1743 1733 1735 1739 0.01
1 87 269 82 27 35 82 31 21 19 30 80 24 15 22 37 63 36 24 25 41 77 28 22 17 46 65 51 19 16 55 66 38 20 22 37 68 26 17 22 54 83 31 26 16 39 83 42 24 21 34 71 39 17 22 28 49 29 19 16 42 72 41 22 21 35 44 33 21 17 39 70 28 17 123 0.05 10 
2 467 41 61 24 61 109 70 24 33 64 92 70 35 32 57 104 61 30 26 66 103 68 30 24 68 102 62 37 31 64 97 74 31 34 66 100 71 23 24 65 90 67 31 28 64 91 51 24 29 56 95 63 31 32 66 125 54 28 35 64 96 49 24 30 51 118 53 37 31 62 114 59 27 122 0.09 18 
3 373 32 184 53 103 172 86 51 49 78 170 78 45 49 73 164 77 40 46 105 158 93 55 50 101 141 92 41 39 83 152 107 45 51 101 179 81 36 46 98 186 85 47 47 100 139 78 49 52 101 155 91 44 40 113 129 86 57 51 94 135 93 56 42 70 175 84 40 53 80 175 90 40 276 0.04 8 
4 175 240 75 35 65 118 76 35 29 80 135 68 33 46 78 142 77 37 33 80 126 71 38 42 81 116 94 46 39 80 114 61 37 35 64 146 90 47 47 68 160 74 35 39 101 124 77 25 36 82 151 87 34 37 70 135 56 40 39 61 153 67 29 48 59 121 68 32 33 80 120 72 32 150 0.02 4 
5 41 347 90 14 36 61 26 11 5 39 81 34 17 9 35 62 28 11 20 21 26 31 15 14 31 20 26 11 19 15 44 21 13 19 28 65 26 11 14 31 28 30 9 21 32 46 22 17 18 34 54 53 23 10 20 47 43 8 17 22 46 34 8 10 38 47 39 11 17 54 56 19 15 120 0.04 8 
6 311 414 69 31 74 115 72 29 31 75 100 71 33 42 62 131 62 26 41 60 130 71 32 31 61 119 72 34 34 58 111 74 29 32 78 128 70 39 30 70 116 80 35 32 80 116 74 30 33 79 101 62 33 34 64 135 81 29 32 73 109 71 35 37 67 131 77 29 36 65 125 68 38 138 0.02 4 
7 309 335 37 17 46 73 41 21 11 26 60 28 19 15 53 50 35 19 30 36 71 22 10 18 36 90 46 15 19 35 75 42 20 23 30 44 39 19 16 42 68 52 25 19 41 97 24 23 20 39 33 35 9 21 33 83 33 13 19 24 72 30 21 14 33 73 26 18 13 23 55 42 15 74 0.07 14 
8 481 388 186 49 103 146 93 48 40 69 127 111 51 48 98 141 74 36 52 75 142 86 49 53 89 178 104 55 34 85 153 78 38 48 109 125 100 31 54 100 143 98 55 34 96 189 84 53 51 78 161 124 40 59 106 170 115 47 45 106 154 84 37 49 96 163 84 50 53 107 140 81 34 279 0.04 8 
9 376 312 31 18 40 49 37 13 12 41 55 25 18 12 25 47 37 9 10 31 85 20 16 21 25 71 31 10 14 17 34 33 12 14 32 55 36 15 17 25 58 32 12 13 46 53 29 13 19 23 80 33 14 16 36 57 42 14 12 19 55 33 18 23 30 46 31 16 17 48 60 13 20 62 0.04 8 
10 380 218 276 43 72 168 78 48 49 101 142 76 48 37 83 138 118 43 53 78 160 96 39 55 104 152 92 41 38 77 134 77 54 43 110 189 78 49 52 77 161 101 39 37 74 155 83 41 42 77 160 78 32 40 79 183 79 47 46 92 173 81 44 46 77 151 100 39 47 90 163 92 44 368 0.04 8 
11 460 217 25 14 22 49 25 12 13 28 50 22 12 15 23 26 23 9 12 22 36 24 12 10 25 38 24 13 11 34 41 21 12 10 19 42 30 14 13 28 39 31 14 11 28 45 25 13 11 22 47 24 14 9 24 33 26 13 11 21 39 30 10 13 26 37 21 9 13 25 41 20 12 50 0.07 14 
12 369 198 68 16 37 38 27 18 18 40 54 38 15 17 33 65 39 15 15 39 59 30 14 18 29 47 36 18 19 30 65 35 17 18 31 59 33 14 20 35 50 39 16 14 27 68 39 16 14 35 68 34 15 15 35 60 27 19 15 32 49 30 14 15 30 47 36 21 17 32 47 37 18 102 0.02 4 
13 361 346 106 34 42 76 48 25 32 54 103 46 30 32 44 77 63 29 29 57 90 55 27 23 50 68 62 21 30 42 108 66 25 22 55 107 57 29 26 54 94 43 22 26 41 117 59 25 24 52 104 61 27 26 63 87 55 27 29 44 93 63 25 30 59 94 45 22 29 55 80 57 24 159 0.05 10 
14 181 234 174 38 58 79 68 26 27 60 108 78 22 32 43 97 45 24 27 59 133 59 34 35 79 88 46 31 33 59 98 37 19 30 62 99 56 33 35 42 80 41 37 23 44 115 62 31 20 41 121 45 45 24 68 90 53 25 29 79 152 49 28 43 55 98 44 29 30 60 82 62 16 232 0.06 12 
15 369 485 188 45 98 133 92 45 42 102 132 81 47 39 106 151 102 47 40 78 172 106 50 56 98 141 84 41 44 91 185 83 53 44 98 143 81 49 48 110 152 112 54 36 78 186 95 39 37 78 166 82 41 44 85 163 92 42 55 76 156 102 46 45 77 161 81 50 47 96 170 112 43 282 0.06 12 
