25 20 1840
0 298 349 3354 2765 2779 2776 2762 2771 2782 2769 2782 2778 2766 2780 2770 2787 2773 2771 2762 2764 2766 2796 2764 0.01
1 270 167 45 21 55 94 51 20 20 33 92 50 26 29 35 75 26 25 11 41 86 63 24 15 51 65 35 13 18 35 57 39 18 26 60 76 31 28 14 27 62 47 29 23 54 67 44 30 31 46 50 39 20 17 74 74 37 21 25 51 61 51 12 28 45 67 36 20 26 51 85 59 23 90 0.07 14 
2 414 74 92 49 84 170 114 44 39 71 147 108 43 50 92 138 88 34 48 80 178 86 50 36 93 146 104 45 37 86 183 94 39 62 98 137 89 45 56 114 173 94 48 46 72 143 112 46 41 85 168 98 52 47 104 165 96 45 53 77 165 99 58 43 85 163 107 53 53 80 144 91 34 184 0.03 6 
3 500 449 166 43 72 130 87 42 41 91 126 85 43 36 91 135 81 38 46 92 132 69 25 42 72 137 78 47 36 99 135 90 53 44 91 161 90 31 30 72 179 79 41 51 88 154 65 36 45 92 131 64 31 33 59 157 70 49 38 75 134 85 34 38 97 115 58 34 43 72 163 63 36 249 0.03 6 
4 382 416 82 39 74 127 84 43 51 96 131 78 49 38 67 130 64 44 28 69 148 80 45 38 74 141 59 54 48 100 192 96 45 51 92 122 73 37 25 88 119 84 38 43 75 125 75 43 51 55 116 75 37 42 92 127 89 42 38 87 168 61 36 47 92 170 95 45 42 74 95 79 38 164 0.03 6 
5 290 141 63 29 37 76 49 39 24 51 152 69 25 39 85 120 54 27 41 52 104 81 26 28 57 117 64 25 36 50 166 64 39 46 60 109 79 34 23 69 76 61 21 25 50 90 57 29 37 56 127 67 29 30 68 119 69 25 30 62 135 60 36 26 45 113 87 43 37 42 104 64 33 126 0.07 14 
6 315 323 25 14 20 46 28 18 8 23 37 27 14 11 21 39 36 8 5 13 17 40 10 10 35 50 33 11 17 23 46 24 16 12 15 48 18 8 18 21 47 32 19 16 29 48 31 16 9 32 37 22 15 15 29 59 30 15 19 21 54 31 10 11 16 43 28 14 9 17 22 23 19 50 0.02 4 
7 118 28 26 16 28 41 26 11 13 30 53 21 12 14 27 48 29 11 10 37 43 27 11 11 20 35 22 12 15 33 36 23 10 10 28 36 35 10 14 23 46 27 12 16 18 39 34 14 12 28 44 31 12 12 23 35 19 11 12 18 62 20 15 14 29 47 21 10 11 29 47 34 12 52 0.04 8 
8 262 65 267 37 83 175 84 52 38 86 180 73 41 57 77 154 89 34 50 75 149 87 49 34 84 148 96 34 47 78 166 95 46 45 95 150 82 39 35 92 184 78 53 44 92 145 106 45 41 82 175 72 37 42 105 128 73 48 40 100 184 93 49 40 84 152 81 51 41 105 167 76 41 356 0.03 6 
9 236 181 99 21 37 63 29 14 15 39 47 38 14 22 27 64 28 18 16 37 69 30 12 14 32 51 31 14 17 39 41 40 16 13 39 55 34 14 14 31 45 30 16 19 32 60 27 14 17 30 61 39 17 15 32 46 38 11 15 35 62 36 17 20 29 61 35 20 14 31 60 24 17 132 0.02 4 
10 141 267 59 21 63 149 54 26 33 58 124 58 25 34 59 81 52 35 33 67 99 50 24 29 54 81 69 25 33 65 88 69 32 29 48 87 60 36 35 46 101 50 28 34 63 83 60 26 24 60 114 53 30 26 55 93 54 31 30 62 89 54 33 30 40 102 59 34 29 53 104 58 24 118 0.09 18 
