10 20 817
0 234 278 1358 1352 1355 1347 1356 1336 1347 1343 1355 1352 1337 1332 1344 1349 1360 1339 1359 1353 1349 1337 1349 0.01
1 145 206 57 23 58 80 65 35 35 72 87 71 23 25 43 90 71 26 32 54 121 80 33 15 68 76 70 30 23 59 100 65 29 24 56 78 46 33 27 64 78 63 21 27 58 56 69 33 25 32 63 65 23 29 48 88 48 32 34 60 130 62 32 24 79 129 39 21 41 47 106 56 45 114 0.04 8 
2 477 31 198 49 106 187 86 57 57 109 183 109 42 61 106 175 115 44 52 83 181 117 60 56 107 149 108 43 48 100 169 103 44 58 87 179 86 40 45 89 161 104 55 43 94 186 112 39 44 86 183 99 49 53 96 181 88 48 51 85 196 86 59 43 87 168 109 47 49 80 175 87 44 297 0.06 12 
3 329 212 28 15 29 51 31 12 13 32 40 29 13 17 27 46 26 16 14 31 54 34 13 11 27 44 30 12 13 26 48 23 12 12 24 53 23 10 12 21 47 32 14 12 22 39 26 13 12 25 58 22 12 14 33 45 28 14 13 28 45 29 15 13 29 41 32 13 17 31 38 34 11 56 0.02 4 
4 41 90 110 26 37 85 42 28 41 54 78 58 33 38 73 67 46 25 28 58 102 50 15 25 56 112 43 21 27 69 82 57 30 20 36 77 58 23 30 45 104 49 30 37 78 123 67 37 27 68 115 55 27 31 59 85 56 30 36 50 101 45 22 30 58 105 52 35 28 70 94 60 26 165 0.02 4 
5 290 24 92 38 88 169 109 42 39 93 178 81 39 50 105 164 102 37 41 103 154 78 47 34 89 179 109 47 52 89 190 87 53 38 83 182 101 46 51 90 184 78 57 44 94 188 85 43 49 101 124 80 41 56 103 128 71 48 50 85 153 85 46 51 109 162 79 55 37 107 152 77 50 184 0.06 12 
6 437 124 154 35 81 138 84 31 45 68 100 80 37 38 65 106 62 32 41 82 136 88 35 44 67 135 80 43 38 87 134 63 33 40 66 127 64 33 35 59 137 75 39 41 91 133 63 37 30 89 116 71 34 39 85 122 68 46 34 84 125 62 40 41 92 129 84 34 35 85 144 66 33 231 0.02 4 
7 422 361 42 11 20 37 30 9 12 20 38 21 8 9 15 33 20 10 11 26 26 22 9 9 21 38 21 6 10 34 38 24 6 6 16 38 10 9 17 10 38 24 12 5 21 32 18 9 8 21 29 21 11 9 26 31 9 12 9 18 35 17 8 11 12 39 25 9 7 21 46 25 3 63 0.07 14 
8 205 490 47 22 40 62 62 24 20 34 90 58 28 35 46 98 64 31 16 54 72 55 22 13 35 98 56 33 20 48 86 24 19 18 50 72 52 24 31 50 74 40 18 26 54 87 52 25 28 41 80 35 27 16 56 88 23 17 27 49 94 54 16 25 50 69 55 10 30 36 46 37 30 94 0.02 4 
9 103 253 32 9 28 30 14 6 7 21 47 15 15 10 0 26 23 7 5 21 20 12 4 7 8 22 12 8 8 17 38 26 16 9 13 49 14 14 10 15 26 26 3 16 9 49 20 13 10 5 33 19 6 12 19 23 17 7 7 2 50 15 4 7 19 35 25 4 5 13 44 11 10 48 0.04 8 
10 446 143 53 24 65 87 64 25 22 55 91 50 27 29 44 117 48 24 27 49 115 47 22 27 64 78 38 26 34 58 85 54 22 28 52 76 51 34 20 63 82 60 27 28 38 80 55 25 29 56 110 50 35 29 71 91 63 19 22 61 102 52 21 33 51 88 53 33 21 53 87 60 25 106 0.05 10 
