10 20 918
0 123 436 1782 1119 1123 1115 1120 1115 1118 1120 1117 1120 1117 1120 1122 1119 1121 1120 1120 1119 1118 1117 1120 0.01
1 10 179 140 33 51 124 56 43 39 73 131 92 33 37 53 120 69 31 46 77 119 82 43 39 79 140 65 30 47 55 124 56 44 38 66 115 77 35 28 52 103 71 40 42 84 134 71 32 27 44 72 53 25 30 67 115 62 30 29 65 103 75 32 29 62 125 81 34 52 58 127 66 31 210 0.06 12 
2 216 153 14 8 13 22 14 9 2 14 27 13 9 11 6 25 9 5 6 11 14 11 7 6 10 8 16 7 7 13 20 15 8 8 13 31 15 3 5 12 34 24 4 8 18 16 10 6 6 17 16 14 6 7 16 38 12 7 7 15 32 12 8 4 20 23 21 5 5 22 30 13 9 28 0.02 4 
3 113 90 174 30 67 96 47 24 29 56 104 45 30 31 58 93 49 25 28 62 84 67 28 25 48 109 49 32 28 54 108 45 32 23 50 107 51 23 33 57 124 51 29 25 44 85 53 24 31 68 117 73 26 30 55 90 66 29 33 50 108 69 27 26 63 99 53 32 31 70 83 71 29 232 0.08 16 
4 56 294 108 22 57 82 44 17 19 42 61 29 19 21 25 70 40 15 16 25 41 25 14 16 45 73 48 21 12 44 60 34 18 19 36 51 28 12 13 23 58 33 15 19 45 61 41 14 17 32 49 26 21 19 39 59 35 20 15 38 54 31 20 14 27 73 39 18 13 36 44 33 19 144 0.07 14 
5 255 285 192 39 86 197 107 49 45 72 180 121 48 42 100 136 97 47 57 91 168 74 44 38 102 143 95 42 41 102 151 100 38 50 106 153 68 53 46 102 184 85 54 41 103 157 108 46 41 85 152 103 54 54 65 170 90 37 59 96 145 96 52 57 107 207 89 42 54 93 147 95 45 288 0.04 8 
6 448 474 106 22 43 97 61 22 27 54 78 46 25 20 50 94 66 23 28 44 106 60 26 24 55 89 61 27 27 49 75 53 26 33 56 81 51 24 36 70 85 69 29 26 57 87 66 24 24 54 107 56 22 31 68 85 56 21 25 49 96 58 23 29 61 75 49 28 26 61 97 60 22 159 0.02 4 
7 122 467 136 37 85 129 64 27 35 80 113 75 31 30 68 117 80 41 43 64 138 66 43 35 75 108 58 39 37 48 125 74 41 30 63 82 37 33 32 87 110 76 33 35 63 111 55 34 24 70 131 66 37 35 50 92 67 33 34 75 129 61 44 33 81 114 86 38 32 54 99 70 32 204 0.03 6 
8 102 116 90 42 77 150 79 39 55 106 144 75 42 55 101 148 104 46 54 97 169 89 35 45 71 142 81 42 40 89 166 78 51 46 105 129 95 46 38 83 199 101 43 35 76 192 88 37 49 106 159 80 53 48 113 123 111 41 39 93 146 77 42 52 89 138 109 43 47 91 145 78 51 180 0.07 14 
9 240 122 166 37 99 149 79 42 40 73 147 75 46 34 94 126 101 48 45 90 133 100 41 43 78 126 82 38 45 92 125 98 34 40 72 113 95 33 43 66 148 75 41 32 79 148 91 35 49 81 128 64 35 39 82 154 94 42 41 81 117 76 38 40 77 121 88 38 38 96 121 81 38 249 0.04 8 
10 259 377 44 20 42 61 36 21 21 35 81 43 20 20 48 76 61 22 17 46 76 47 25 24 39 77 36 21 19 39 61 36 17 13 33 81 46 18 15 48 78 42 30 23 38 57 53 20 28 57 78 25 16 26 48 62 51 14 17 43 74 42 23 24 41 80 47 26 22 38 81 42 26 88 0.08 16 
