10 10 834
0 188 226 1516 1386 1377 1385 1382 1376 1380 1378 1382 1380 1384 0.01
1 48 3 216 31 85 92 62 43 36 64 100 92 38 26 70 121 72 43 35 81 119 86 42 36 74 148 67 31 34 65 114 64 39 36 92 125 77 30 44 77 121 58 32 35 73 113 99 42 35 73 87 65 34 34 77 106 94 31 41 77 134 75 40 288 0.09 18 
2 440 140 91 47 82 190 88 51 37 77 147 95 31 54 99 159 89 53 53 84 160 108 50 56 92 146 95 48 51 105 182 102 36 51 92 156 90 39 34 123 144 93 59 41 103 175 77 50 41 96 140 82 37 60 79 180 90 49 45 97 114 123 54 182 0.05 10 
3 42 166 90 18 41 82 39 20 20 45 64 55 18 21 48 73 44 19 20 46 71 43 19 21 42 76 45 25 22 49 78 51 17 20 48 62 40 21 19 45 62 49 17 22 50 76 54 23 18 36 92 41 22 24 40 85 42 25 22 36 72 49 21 135 0.06 12 
4 287 366 60 32 68 95 70 24 33 64 106 60 28 26 63 126 56 35 27 49 102 78 35 33 56 90 56 28 23 46 96 58 33 26 63 84 57 37 35 51 117 75 32 33 63 93 54 25 31 54 92 63 29 30 51 113 56 28 36 55 107 64 33 120 0.03 6 
5 252 250 25 12 19 38 29 12 12 21 36 27 15 8 22 48 29 16 14 17 55 21 9 16 25 44 25 14 11 18 34 21 11 15 31 26 20 10 11 20 40 20 8 14 30 32 28 17 9 22 39 24 11 14 23 28 17 18 12 23 52 24 12 50 0.06 12 
6 7 197 13 11 4 25 11 7 8 14 2 9 12 7 18 21 13 8 5 7 19 11 7 5 8 14 6 8 4 32 19 16 3 6 9 15 16 13 6 6 30 4 3 8 15 27 9 5 7 12 25 24 9 4 19 13 13 6 8 12 25 11 7 26 0.08 16 
7 152 128 116 29 62 88 58 22 28 56 97 69 28 27 60 98 44 26 22 53 77 46 27 25 64 92 60 43 22 64 89 52 21 36 51 76 64 33 26 73 91 72 18 26 72 82 61 18 37 59 110 65 20 25 40 102 60 32 30 55 112 63 27 174 0.09 18 
8 395 434 90 41 96 129 100 38 50 56 131 110 58 48 80 154 98 46 48 91 186 95 50 45 107 153 114 36 52 82 151 85 40 53 80 143 75 39 48 106 117 91 50 56 95 126 109 28 35 105 144 91 43 42 94 145 74 45 43 75 153 70 42 180 0.02 4 
9 23 444 94 24 39 78 46 28 25 61 79 39 19 20 45 79 33 22 30 43 96 41 30 26 45 82 56 20 23 44 66 55 21 20 39 80 54 23 17 34 76 47 21 26 39 90 47 18 27 57 61 36 26 19 46 80 39 30 21 34 70 40 17 141 0.09 18 
10 438 43 165 21 62 147 75 28 32 48 125 69 35 28 46 105 62 35 33 66 81 69 31 29 64 99 62 33 25 48 94 73 26 30 62 92 44 30 35 36 92 45 27 28 36 84 57 29 30 53 97 78 32 28 53 77 78 31 37 48 76 42 23 220 0.07 14 
