25 10 2010
0 322 109 4296 2975 2976 2973 2972 2973 2976 2975 2983 2973 2978 0.01
1 142 298 32 7 5 16 24 0 8 16 28 13 10 0 42 76 13 12 8 19 20 18 17 6 24 12 12 6 9 35 25 28 6 2 17 26 17 8 5 9 67 16 6 9 25 11 4 11 6 7 28 15 8 10 2 0 0 11 2 21 44 17 11 48 0.09 18 
2 388 254 26 5 11 13 10 6 5 11 13 8 7 5 14 20 5 7 9 6 22 15 9 9 11 27 13 6 2 9 15 12 4 8 7 32 15 9 7 11 17 21 5 5 16 36 27 11 2 19 24 6 5 10 5 21 14 6 2 17 35 5 8 39 0.09 18 
3 406 118 64 31 57 116 64 25 33 62 118 84 31 32 62 134 57 39 40 75 116 73 28 33 59 115 63 30 31 56 125 53 31 42 75 86 55 38 35 59 113 64 35 24 51 109 50 31 29 60 97 69 34 37 72 125 84 31 30 49 107 51 37 128 0.05 10 
4 4 10 159 27 56 104 44 27 36 43 84 48 30 23 45 78 50 23 31 56 78 49 25 25 67 101 62 31 27 49 74 56 27 24 58 70 46 27 25 67 79 48 25 28 51 97 51 27 34 65 72 38 31 19 44 96 50 34 29 50 96 62 18 212 0.06 12 
5 466 309 28 13 37 52 30 12 14 39 44 20 14 14 19 49 25 11 14 23 39 20 14 19 27 49 24 10 14 32 43 24 9 11 25 46 33 14 14 23 50 31 13 16 25 36 29 13 19 27 51 25 13 13 29 38 23 19 13 41 50 33 15 56 0.04 8 
6 457 283 60 14 32 65 40 9 16 36 53 34 19 13 35 60 30 13 13 34 46 29 15 11 31 43 30 12 12 30 54 21 16 11 43 55 29 15 15 29 37 29 15 14 32 42 26 12 19 28 54 40 17 15 37 52 22 18 14 33 52 37 18 90 0.05 10 
7 443 141 64 14 38 37 24 13 16 22 53 38 15 19 40 60 33 13 16 38 62 29 16 17 32 55 28 12 11 39 52 28 17 16 29 52 33 10 19 35 53 31 12 16 34 51 29 15 20 37 66 29 12 19 34 57 28 15 21 22 44 37 14 96 0.08 16 
8 205 351 267 38 76 148 101 49 37 81 169 106 41 37 88 165 74 41 34 77 148 92 48 48 92 130 98 49 52 80 183 73 37 52 105 132 88 39 49 84 155 97 41 50 100 133 78 41 50 102 174 92 47 40 91 142 97 40 40 105 132 91 38 356 0.05 10 
9 270 201 237 36 97 129 90 40 41 65 116 84 39 35 73 128 69 44 36 81 130 72 35 39 65 135 64 32 45 89 114 63 32 39 69 150 80 42 33 72 118 87 42 47 74 114 72 37 38 86 111 89 38 43 70 143 69 32 46 78 140 73 42 316 0.02 4 
10 166 462 219 46 74 105 83 38 27 72 95 58 40 39 73 103 69 27 44 74 130 61 47 46 89 102 82 46 43 57 135 66 49 37 82 132 66 37 34 75 71 71 32 37 84 136 54 36 45 83 122 73 34 27 66 117 83 29 44 62 122 73 36 292 0.04 8 
11 113 427 252 34 80 134 69 40 32 71 140 89 37 39 85 182 74 45 43 76 117 92 52 50 65 161 85 47 32 85 155 108 51 42 84 145 76 40 32 86 143 79 35 46 81 127 99 39 43 81 152 83 35 48 99 135 76 40 38 92 127 75 37 336 0.02 4 
12 273 441 222 34 64 153 69 35 37 79 132 54 31 44 70 130 80 30 39 78 96 83 41 46 86 128 68 34 35 77 130 69 26 35 50 103 57 27 38 81 138 90 26 42 75 151 55 34 41 81 122 63 41 33 74 113 65 32 38 74 97 56 31 296 0.08 16 
13 265 396 147 23 56 72 43 20 25 42 79 53 22 24 47 84 43 26 27 53 71 57 29 23 55 84 51 21 21 58 74 56 25 25 39 78 47 24 27 54 75 50 23 25 49 90 37 22 27 39 74 48 20 31 48 87 41 22 21 39 74 55 18 196 0.05 10 
14 383 191 162 34 89 125 74 37 39 76 125 80 38 46 84 143 65 40 44 72 154 64 39 33 74 118 81 43 38 67 124 73 41 33 98 131 69 33 36 65 111 74 36 46 98 134 85 35 39 72 142 93 33 43 74 143 75 41 34 81 135 77 37 243 0.08 16 
15 189 301 110 27 59 82 57 27 28 59 94 53 27 25 59 81 65 24 25 66 107 45 27 29 63 88 63 30 26 69 69 64 33 22 58 98 56 24 22 49 83 58 25 27 71 86 39 25 29 57 85 53 28 30 43 101 55 21 26 50 88 39 28 165 0.03 6 
16 35 81 116 29 82 88 53 26 29 63 97 49 35 27 55 95 61 33 23 55 116 47 22 27 54 74 42 24 29 48 98 58 25 34 73 129 72 24 28 62 82 49 29 31 48 95 67 31 29 43 74 54 26 28 64 81 47 29 21 77 111 53 30 174 0.06 12 
17 63 187 51 32 50 70 37 29 28 38 77 37 26 37 38 98 64 34 22 45 115 69 19 20 42 101 43 19 29 60 71 50 19 28 53 78 49 31 20 58 93 50 30 37 44 80 37 23 23 54 75 52 24 22 42 54 34 19 18 52 83 63 20 102 0.07 14 
18 26 84 78 18 34 70 23 14 14 32 76 50 20 21 43 103 32 23 12 41 62 58 14 19 45 69 25 24 20 28 24 34 21 16 39 51 42 11 9 38 69 49 11 10 43 69 34 15 18 22 53 45 21 20 46 50 27 20 21 43 73 43 20 117 0.07 14 
